# Time-averaged data for fix 2
# TimeStep c_mytemp c_mypress v_vmyvol v_avgEtotal
10 1130.28 -4263.6 574.827 -3.10157
20 1245.11 -7893.95 574.742 -3.10169
30 1251.05 -9471.03 574.513 -3.10217
40 1179.33 -8999.46 574.112 -3.10295
50 1104.23 -6378.24 573.552 -3.10378
60 1060.3 -2715.94 572.887 -3.10445
70 1029.34 660.377 572.187 -3.10488
80 986.704 2753.28 571.516 -3.10504
90 977.135 3593.5 570.914 -3.10492
100 1025.35 3769.47 570.397 -3.10458
110 1065.11 5188.14 569.971 -3.1041
120 1071.17 6015.46 569.656 -3.10359
130 1060.21 6344.79 569.467 -3.10309
140 1072.59 5505.27 569.406 -3.10259
150 1106.97 4673.19 569.458 -3.10211
160 1132.48 3897.46 569.603 -3.1017
170 1136.22 3251.33 569.825 -3.10142
180 1127.2 3606.75 570.114 -3.10127
190 1116.03 2948.53 570.469 -3.10122
200 1097.66 1842.9 570.88 -3.10121
210 1085.43 -700.609 571.321 -3.10118
220 1057.37 -1479.93 571.75 -3.10111
230 1003.29 -413.916 572.149 -3.10095
240 977.985 664.397 572.539 -3.10062
250 1063.62 -2863.2 572.93 -3.1001
260 1175.89 -4151.79 573.27 -3.09949
270 1285.45 -6597.1 573.524 -3.09912
280 1337.93 -8182.4 573.652 -3.09929
290 1279.17 -6401.59 573.631 -3.10007
300 1151.25 -3147.69 573.493 -3.10114
310 1026.34 647.997 573.302 -3.10209
320 932.385 4157.07 573.132 -3.10267
330 856.597 8315.61 573.052 -3.10282
340 855.768 8580.64 573.132 -3.10253
350 980.191 4950.66 573.375 -3.10184
360 1078.19 1331.83 573.716 -3.10088
370 1126.96 -2633.52 574.08 -3.09991
380 1161.84 -5068.96 574.395 -3.09909
390 1200.84 -6943.1 574.611 -3.09851
400 1210.79 -6564.83 574.697 -3.09826
410 1199.5 -5403.97 574.66 -3.09833
420 1147.28 -3586.64 574.524 -3.09864
430 1055.15 -759.735 574.327 -3.09898
440 995.711 666.586 574.121 -3.09915
450 1039.24 -1251.54 573.93 -3.0991
460 1170.32 -5250.43 573.72 -3.09895
470 1290.41 -8204.84 573.418 -3.09903
480 1293.82 -6977 572.974 -3.09962
490 1165.22 -3448.92 572.411 -3.10057
500 973.64 582.159 571.797 -3.10138
510 844.477 3398.64 571.209 -3.10171
520 855.731 4137.15 570.696 -3.10152
530 967.757 3482.5 570.275 -3.10091
540 1082.47 2058.17 569.93 -3.10003
550 1146.67 1064.58 569.637 -3.09916
560 1173.83 570.149 569.376 -3.09849
570 1215.86 -114.195 569.135 -3.09808
580 1308.33 -2705.33 568.897 -3.09805
590 1392.27 -4454.04 568.619 -3.09865
600 1370.55 -3114.88 568.272 -3.1
610 1212.84 1745.53 567.882 -3.10178
620 1024.93 7062.47 567.539 -3.1033
630 965.085 8415.84 567.335 -3.10433
640 1023.37 7247.98 567.295 -3.10499
650 1096.72 6012.33 567.399 -3.10545
660 1097.27 6643.13 567.624 -3.10585
670 1023.74 8280.56 567.979 -3.10619
680 912.081 11104.1 568.494 -3.10636
690 845.464 13171.4 569.218 -3.10624
700 919.61 11287.8 570.182 -3.10578
710 1115.61 5099.6 571.347 -3.10493
720 1296.86 -2658.46 572.597 -3.10393
730 1333.97 -7546.08 573.788 -3.10334
740 1223.72 -6987.28 574.83 -3.10337
750 1072.52 -3888.09 575.73 -3.10371
760 980.755 -777.366 576.544 -3.10397
770 985.914 -1138.99 577.331 -3.10397
780 1082.43 -6155.5 578.078 -3.10371
790 1147.81 -9458.27 578.702 -3.10337
800 1118.23 -10631.3 579.137 -3.10316
810 1004.31 -8882.67 579.363 -3.10302
820 922.727 -6063.21 579.416 -3.10275
830 995.261 -6431.33 579.345 -3.10222
840 1162.23 -9420.1 579.148 -3.10151
850 1231.45 -10593.5 578.774 -3.101
860 1140.03 -8700.15 578.208 -3.10088
870 1014.63 -5963.25 577.484 -3.10088
880 991.286 -4063.85 576.659 -3.10073
890 1078.27 -3008.98 575.77 -3.10038
900 1171.37 -2730.28 574.842 -3.09999
910 1171.31 -2117.61 573.881 -3.09978
920 1101.95 -663.077 572.903 -3.09974
930 1027.74 2300.46 571.937 -3.09969
940 1000.36 5544.77 571.036 -3.09944
950 1028.45 7026.89 570.26 -3.09898
960 1036.67 8957.66 569.639 -3.09841
970 1034.15 10507.4 569.204 -3.09776
980 1087.61 7491.38 568.975 -3.0971
990 1175 4687.7 568.899 -3.09649
1000 1229.69 3368.41 568.923 -3.09613
1010 1186.62 3523.93 569.018 -3.09612
1020 1086.97 5112.13 569.188 -3.09631
1030 1046.83 6484.87 569.458 -3.09647
1040 1114.23 6485.06 569.851 -3.09654
1050 1227 4233.58 570.365 -3.09668
1060 1274.93 1139.5 570.957 -3.0971
1070 1226.41 -789.623 571.571 -3.09787
1080 1138.49 -1365.42 572.168 -3.09879
1090 1065.26 -501.032 572.738 -3.09962
1100 1007.43 -1.41113 573.293 -3.10024
1110 940.367 1386.47 573.847 -3.10056
1120 862.378 2668.73 574.424 -3.10053
1130 818.971 2797.33 575.048 -3.1001
1140 865.854 824.854 575.717 -3.09924
1150 1028.41 -3094.84 576.395 -3.09793
1160 1272.76 -8346.23 577.004 -3.09637
1170 1453.84 -12765.1 577.445 -3.09523
1180 1467.63 -13437.1 577.641 -3.09525
1190 1323.52 -10072.1 577.581 -3.09633
1200 1106.32 -3991.4 577.333 -3.09772
1210 947.515 187.088 577.012 -3.09873
1220 948.949 -97.1391 576.697 -3.09927
1230 980.005 -278.046 576.389 -3.09943
1240 1012.19 726.713 576.087 -3.09932
1250 1049.9 1018.39 575.807 -3.09903
1260 1070.27 877.986 575.557 -3.09866
1270 1069.23 -901.617 575.329 -3.09826
1280 1062.41 -2855.33 575.091 -3.09786
1290 1075.51 -4108.73 574.806 -3.09745
1300 1104.91 -1464.18 574.458 -3.09703
1310 1162.38 -58.7614 574.089 -3.09666
1320 1202.38 777.029 573.729 -3.09648
1330 1151.33 2467.44 573.396 -3.09654
1340 1044.83 4932.96 573.124 -3.09668
1350 991.711 4719.06 572.951 -3.09668
1360 1007.02 4366.5 572.878 -3.09648
1370 1058.34 3248.59 572.895 -3.09612
1380 1098.57 1797.2 572.978 -3.09569
1390 1096.86 2825.81 573.105 -3.0953
1400 1051.18 4443.9 573.291 -3.09497
1410 996.828 4120.72 573.562 -3.09459
1420 1011.35 2056.26 573.912 -3.09406
1430 1162.11 -2242.89 574.299 -3.0934
1440 1336.67 -7114.8 574.639 -3.09289
1450 1360.25 -8709.67 574.846 -3.09303
1460 1251.52 -6634.13 574.894 -3.09382
1470 1196.38 -6452.65 574.811 -3.09489
1480 1218.67 -6442.26 574.608 -3.0961
1490 1200.06 -4560.62 574.291 -3.09745
1500 1113.22 -1944.09 573.897 -3.09879
1510 999.237 1499.45 573.476 -3.09984
1520 935.232 3138.88 573.093 -3.10045
1530 967.788 2025.41 572.777 -3.10065
1540 1057.89 876.767 572.509 -3.10058
1550 1134.17 -402.809 572.267 -3.10043
1560 1163.34 -1746.41 572.026 -3.10036
1570 1158.17 -1548.42 571.762 -3.10045
1580 1144.01 164.063 571.48 -3.10068
1590 1122.73 938.424 571.209 -3.10095
1600 1098.07 -1049.68 570.96 -3.10125
1610 1049.14 -603.569 570.704 -3.10149
1620 1019.65 905.144 570.446 -3.10157
1630 1045.38 2923.55 570.216 -3.10148
1640 1114.25 3715.67 570.048 -3.10128
1650 1171.87 2746.12 569.956 -3.10113
1660 1211.56 207.08 569.921 -3.10117
1670 1255.08 154.675 569.901 -3.10151
1680 1278.29 935.483 569.89 -3.10224
1690 1178.22 3033.85 569.906 -3.10328
1700 977.577 6573.35 569.987 -3.10422
1710 846.48 10339.3 570.2 -3.10471
1720 902.688 8882.98 570.604 -3.10473
1730 1053.14 5098.06 571.175 -3.10438
1740 1159.61 1303.64 571.842 -3.10387
1750 1167.82 -126.632 572.535 -3.1035
1760 1111.54 -313.391 573.224 -3.10332
1770 1068.23 -195.58 573.903 -3.10321
1780 1065.39 -133.568 574.574 -3.10306
1790 1075.94 -2076.13 575.235 -3.10284
1800 1063.93 -3458.93 575.852 -3.10256
1810 1050.43 -3521.46 576.4 -3.10223
1820 1073.31 -4327.02 576.874 -3.10184
1830 1112.2 -4890.19 577.262 -3.10144
1840 1127.4 -6025.07 577.552 -3.1011
1850 1107.87 -6284.95 577.725 -3.10087
1860 1088.84 -5306.48 577.778 -3.1007
1870 1067.62 -3512.41 577.731 -3.10055
1880 1007.18 -2313.36 577.619 -3.10034
1890 905.661 -785.552 577.468 -3.09997
1900 855.739 739.733 577.308 -3.09932
1910 943.809 113.319 577.166 -3.09831
1920 1152.78 -4247.5 577.025 -3.097
1930 1311.98 -8037.54 576.809 -3.09581
1940 1310.5 -8842.45 576.448 -3.09528
1950 1169.54 -6041.5 575.93 -3.09538
1960 1016.51 -988.655 575.31 -3.09559
1970 954.225 2636.84 574.683 -3.09557
1980 982.852 3308.07 574.116 -3.09524
1990 1061.03 1109.87 573.622 -3.0947
2000 1185.08 -2011.43 573.161 -3.09414
2010 1326.46 -4371.32 572.673 -3.09388
2020 1345.24 -3597.74 572.119 -3.09426
2030 1196.84 315.511 571.515 -3.09514
2040 1004.32 4958.2 570.932 -3.09597
2050 933.016 9213.22 570.459 -3.09638
2060 1023 9788.09 570.169 -3.09645
2070 1099.43 9065.89 570.075 -3.09637
2080 1083.62 6738.6 570.159 -3.09629
2090 1039.42 5506.17 570.38 -3.0962
2100 1076.2 2958.86 570.706 -3.09601
2110 1188.83 -700.229 571.087 -3.0958
2120 1286.42 -3351.54 571.458 -3.0958
2130 1317.56 -4392.49 571.766 -3.09628
2140 1282.63 -2611.46 571.995 -3.09729
2150 1174.32 1857.48 572.181 -3.09858
2160 1008.49 5629.67 572.405 -3.09974
2170 880.857 7762.43 572.738 -3.10046
2180 906.346 4733.02 573.212 -3.10069
2190 1024.95 1391.92 573.776 -3.1005
2200 1097.02 866.771 574.369 -3.10014
2210 1049.3 2355.43 574.98 -3.09978
2220 950.309 4624.28 575.636 -3.0994
2230 945.795 4073.18 576.374 -3.09886
2240 1054.07 44.1956 577.181 -3.09804
2250 1157.78 -6305.35 577.979 -3.09706
2260 1183.31 -11584.8 578.649 -3.09621
2270 1152.36 -12776.2 579.092 -3.09565
2280 1124.91 -11153.4 579.284 -3.09536
2290 1114.66 -8241.98 579.259 -3.09522
2300 1108.69 -6330.27 579.073 -3.09515
2310 1112.36 -5495.85 578.767 -3.09513
2320 1143.59 -6351.56 578.358 -3.09516
2330 1181.98 -6957.42 577.835 -3.09533
2340 1177.19 -5415.36 577.191 -3.09569
2350 1092.65 -2513.85 576.458 -3.09615
2360 931.875 1762.92 575.694 -3.09643
2370 829.245 4105.04 574.977 -3.09629
2380 838.163 4280.46 574.351 -3.09571
2390 894.727 4939.43 573.824 -3.09469
2400 1047.97 2322.88 573.4 -3.09335
2410 1176.59 1311.56 573.035 -3.0919
2420 1204.29 2069.83 572.709 -3.09072
2430 1177.34 2492.78 572.433 -3.08995
2440 1174.01 3683.23 572.216 -3.0895
2450 1203.48 3745.41 572.078 -3.08931
2460 1214.83 2850.37 572.018 -3.0894
2470 1172.16 3130.08 572.022 -3.08976
2480 1104.87 3553.18 572.092 -3.09022
2490 1063.31 2942.82 572.233 -3.09062
2500 1076.37 1846.35 572.434 -3.0909
2510 1117.82 467.727 572.672 -3.0911
2520 1093.83 1612.78 572.926 -3.0913
2530 976.444 5340.01 573.217 -3.09144
2540 887.238 8301.45 573.611 -3.09134
2550 970.082 5325.82 574.156 -3.09092
2560 1066.71 3492.07 574.806 -3.09021
2570 1111.54 2034.48 575.521 -3.08946
2580 1124.89 -511.726 576.27 -3.08879
2590 1142.85 -945.232 577.008 -3.08824
2600 1172.91 -1262.66 577.723 -3.08787
2610 1183.35 -631.251 578.411 -3.08772
2620 1160.01 -717.823 579.082 -3.08778
2630 1126.49 -2012.05 579.732 -3.08797
2640 1119.75 -2840.44 580.34 -3.08818
2650 1125.17 -3608.67 580.889 -3.08842
2660 1109.76 -4800.92 581.362 -3.08866
2670 1060.41 -5004.83 581.739 -3.08888
2680 967.823 -3252.69 582.02 -3.08896
2690 913.54 -2069.34 582.234 -3.08877
2700 1010.8 -5464.1 582.399 -3.08828
2710 1044.34 -6163.5 582.462 -3.08758
2720 1052.11 -5815.82 582.406 -3.08686
2730 1115.31 -7499.92 582.235 -3.08615
2740 1216.12 -9325.64 581.92 -3.08557
2750 1256.32 -9053.15 581.432 -3.08536
2760 1196.69 -6485.4 580.779 -3.08558
2770 1113.22 -2705.31 580.014 -3.08596
2780 1080.64 -343.082 579.208 -3.08629
2790 1074.73 2076.85 578.414 -3.0865
2800 1075.56 3379.31 577.677 -3.08659
2810 1096.14 3409.8 577.02 -3.08662
2820 1133.67 2775.83 576.445 -3.08664
2830 1177.33 1021.87 575.936 -3.08675
2840 1217.48 -23.0488 575.462 -3.08707
2850 1208.48 2037.9 575.005 -3.08764
2860 1120.35 4368.29 574.601 -3.08833
2870 995.362 7227.1 574.295 -3.08889
2880 990.851 6192.04 574.133 -3.08915
2890 1154.23 1534.71 574.092 -3.08922
2900 1255.12 -285.786 574.093 -3.08942
2910 1215.26 -564.221 574.096 -3.08996
2920 1096.97 450.171 574.095 -3.09065
2930 1009.22 2937.53 574.111 -3.09119
2940 1025.74 2617.19 574.183 -3.09148
2950 1100.05 1023.44 574.309 -3.09159
2960 1144.1 6.25234 574.459 -3.09169
2970 1129.03 130.591 574.614 -3.09186
2980 1076.73 2301.86 574.778 -3.09206
2990 1039.86 3648.66 574.988 -3.0922
3000 1021.62 3521.04 575.27 -3.0922
3010 1045.49 2590.91 575.62 -3.09203
3020 1195.53 -1626.69 576.017 -3.09178
3030 1338.03 -6692.14 576.378 -3.09176
3040 1302.98 -7364.67 576.617 -3.09234
3050 1120.06 -4705.56 576.719 -3.09328
3060 957.735 -2335.74 576.731 -3.09403
3070 934.27 -2489.19 576.696 -3.09437
3080 1033.6 -4179.79 576.615 -3.09437
3090 1160.8 -6495.8 576.456 -3.09423
3100 1216.17 -6548.42 576.18 -3.09427
3110 1168.9 -3648.36 575.79 -3.09456
3120 1055.55 464.867 575.341 -3.09493
3130 1021.95 2487.33 574.909 -3.09511
3140 1105.85 1819.62 574.532 -3.09513
3150 1173.65 1008.85 574.201 -3.09517
3160 1146.78 2175.26 573.904 -3.09536
3170 1070.99 3231.37 573.658 -3.09559
3180 1077.43 2742.53 573.482 -3.09575
3190 1180.06 540.937 573.363 -3.09587
3200 1270.82 -2325.72 573.261 -3.09621
3210 1279.99 -4069.49 573.123 -3.09695
3220 1222.33 -3139.87 572.917 -3.09805
3230 1114.02 -76.5905 572.662 -3.09923
3240 970.73 3574.19 572.416 -3.10013
3250 881.525 4864.21 572.243 -3.10058
3260 897.57 5113.46 572.17 -3.10056
3270 987.336 3239.96 572.196 -3.10017
3280 1042.61 3410.66 572.295 -3.09955
3290 1074.52 2846.7 572.461 -3.09887
3300 1089.76 1923.43 572.685 -3.09821
3310 1121.84 1798.83 572.95 -3.09761
3320 1175.76 154.28 573.249 -3.09713
3330 1197.2 -2287.99 573.55 -3.09687
3340 1160.04 -2794.54 573.812 -3.09687
3350 1096.06 -2881.49 574.022 -3.097
3360 1037.55 -3190.44 574.176 -3.0971
3370 991.114 -2567.6 574.272 -3.09705
3380 982.764 -2320.79 574.321 -3.09679
3390 1037.9 -2265.76 574.327 -3.09632
3400 1130.03 -1507.26 574.296 -3.09577
3410 1172.41 -1015.49 574.239 -3.09531
3420 1138.01 250.428 574.17 -3.09507
3430 1078.07 634.514 574.111 -3.09495
3440 1060.48 1152.45 574.07 -3.09481
3450 1092.65 1069.81 574.057 -3.09461
3460 1154.02 -1429.98 574.064 -3.09442
3470 1198.02 -3074.15 574.051 -3.09439
3480 1165.97 -2506.28 573.986 -3.09458
3490 1083.74 72.5547 573.884 -3.09488
3500 1041.72 -1794.65 573.78 -3.0951
3510 1086.01 -3736.97 573.648 -3.09518
3520 1183.19 -5657.26 573.449 -3.09525
3530 1250.24 -6130.75 573.15 -3.09556
3540 1213.63 -3773.76 572.747 -3.09619
3550 1087.27 -1211.19 572.282 -3.09693
3560 984.365 128.748 571.802 -3.09747
3570 1000.21 260.258 571.335 -3.0977
3580 1096.98 609.289 570.885 -3.09771
3590 1172.51 1601.96 570.459 -3.09771
3600 1151.08 4786.24 570.079 -3.09784
3610 1073.09 7400.65 569.801 -3.09803
3620 1018.52 9338.8 569.675 -3.09814
3630 1060.27 6651.91 569.727 -3.09811
3640 1127.8 2656.16 569.908 -3.09801
3650 1134.96 1433.01 570.148 -3.09796
3660 1086.53 2821.68 570.423 -3.09799
3670 1044.04 2550.03 570.749 -3.098
3680 1035.45 3074.54 571.128 -3.09789
3690 1098.65 975.057 571.562 -3.09768
3700 1163.31 -1539.72 572.012 -3.09745
3710 1203.06 -2321.9 572.435 -3.09738
3720 1261.51 -3073.05 572.813 -3.0976
3730 1309.42 -3707.14 573.132 -3.09824
3740 1267.3 -3925.81 573.38 -3.09933
3750 1134.65 -1021.43 573.561 -3.10061
3760 1048.38 -495.584 573.719 -3.1017
3770 1063.74 -2955.7 573.864 -3.10253
3780 1078.09 -3000.4 573.959 -3.10318
3790 1070.23 -2127.82 574.001 -3.10367
3800 1072.54 -1580.45 574.005 -3.10404
3810 1085.11 -1260.84 573.983 -3.1043
3820 1078.16 -1300.57 573.94 -3.1045
3830 1048.56 -1091.99 573.878 -3.1046
3840 1049.51 -992.9 573.799 -3.10458
3850 1104.07 -1440.18 573.707 -3.10447
3860 1151.76 -2062.3 573.592 -3.10438
3870 1148.07 -1584.33 573.446 -3.10441
3880 1118.11 -862.715 573.276 -3.10454
3890 1081.09 1342.22 573.099 -3.1047
3900 1024.53 3825.74 572.957 -3.10477
3910 971.953 4381.59 572.892 -3.10467
3920 966.216 3447.55 572.917 -3.10433
3930 1029.66 1420.41 573.01 -3.10378
3940 1108.45 -317.113 573.135 -3.10311
3950 1135.9 -1634.93 573.258 -3.10249
3960 1109.57 -1955.17 573.354 -3.10203
3970 1095.16 -3074.96 573.414 -3.10167
3980 1107.14 -3427.32 573.419 -3.10135
3990 1109.81 -1944.2 573.366 -3.1011
4000 1058.78 75.5665 573.281 -3.10088
4010 985.088 3736.18 573.207 -3.10061
4020 998.432 3352.71 573.203 -3.10016
4030 1103.38 1457.75 573.269 -3.09955
4040 1253.35 -3074.68 573.361 -3.09898
4050 1367.28 -7814.42 573.398 -3.09885
4060 1366.34 -8650.67 573.294 -3.09949
4070 1257.87 -4839.57 573.037 -3.10074
4080 1099.93 395.34 572.697 -3.10208
4090 941.492 4986.28 572.374 -3.10306
4100 823.89 8758.43 572.155 -3.10349
4110 811.465 9862.42 572.109 -3.10338
4120 917.833 7355.01 572.254 -3.10281
4130 1062.77 2749.03 572.54 -3.10187
4140 1142.52 -746.575 572.883 -3.10085
4150 1185.83 -4027.11 573.212 -3.1
4160 1238.55 -6710.66 573.464 -3.09945
4170 1269.5 -8062.7 573.589 -3.09933
4180 1217.54 -6219.69 573.566 -3.09967
4190 1107.41 -2222.96 573.431 -3.10021
4200 1036.93 1122.94 573.259 -3.10066
4210 1046.99 1232.83 573.11 -3.10091
4220 1107.61 -1450.22 572.988 -3.10104
4230 1160.88 -3724.25 572.845 -3.10118
4240 1167.77 -5060.7 572.637 -3.10145
4250 1133.53 -3668.19 572.344 -3.10184
4260 1085.72 -1071.23 571.991 -3.10225
4270 1041.87 1993.31 571.629 -3.10253
4280 1056.69 1135.35 571.308 -3.10264
4290 1102.1 -357.048 571.017 -3.10267
4300 1142.03 -1240.27 570.73 -3.1027
4310 1174.89 -413.591 570.431 -3.10282
4320 1204.1 388.189 570.133 -3.10313
4330 1181.11 2411.46 569.855 -3.10363
4340 1105.48 3229.81 569.63 -3.10423
4350 1014.61 4423.28 569.476 -3.10471
4360 943.497 5889.45 569.415 -3.10493
4370 919.138 7783.97 569.473 -3.10482
4380 944.937 8219.52 569.682 -3.10441
4390 999.622 6992.64 570.049 -3.10375
4400 1043.37 6141.48 570.551 -3.10294
4410 1067.89 5334.67 571.17 -3.10211
4420 1066.94 5092.73 571.89 -3.10131
4430 1016.39 5091.11 572.706 -3.10058
4440 940.515 4603.54 573.615 -3.09982
4450 888.461 5019.77 574.609 -3.09893
4460 950.032 2284.26 575.688 -3.09779
4470 1089.56 -2238.5 576.799 -3.09631
4480 1195.72 -6548.84 577.859 -3.09476
4490 1224.11 -10199 578.782 -3.0935
4500 1209.54 -11799.3 579.499 -3.09269
4510 1218.02 -12761.7 579.978 -3.0923
4520 1276.67 -13606 580.201 -3.09233
4530 1309.87 -13225.6 580.157 -3.0929
4540 1260.97 -10726.8 579.858 -3.09399
4550 1143.79 -8242.76 579.356 -3.09529
4560 1021.39 -6591.92 578.7 -3.09642
4570 913.422 -2312.49 577.934 -3.09713
4580 849.28 1830.18 577.136 -3.0973
4590 850.695 3770.1 576.388 -3.09695
4600 898.354 4955.47 575.728 -3.09617
4610 959.96 4826.17 575.177 -3.09506
4620 979.742 4885.09 574.734 -3.09377
4630 969.943 5405.82 574.399 -3.09239
4640 1033.84 4420.98 574.177 -3.09095
4650 1163.16 1539.15 574.045 -3.08946
4660 1297.81 -1290.17 573.952 -3.0882
4670 1394.6 -4554.86 573.839 -3.08759
4680 1428.78 -6545.74 573.647 -3.0879
4690 1391.35 -6076.26 573.341 -3.08915
4700 1296.02 -2477.89 572.932 -3.09098
4710 1172.38 2579.52 572.489 -3.09289
4720 1051.06 7348.07 572.108 -3.09451
4730 973.955 8956.34 571.874 -3.09565
4740 971.129 8280.1 571.819 -3.09638
4750 1029.84 6774.14 571.929 -3.09679
4760 1085.1 3496.42 572.17 -3.09702
4770 1067.27 2330.12 572.484 -3.09716
4780 1001.63 4024.92 572.85 -3.09721
4790 940.337 5875.33 573.294 -3.09707
4800 915.938 5941.31 573.847 -3.09668
4810 952.116 4364.73 574.512 -3.09601
4820 1061.83 -261.979 575.253 -3.09505
4830 1204.91 -5751.44 575.982 -3.09397
4840 1289.41 -9062.9 576.598 -3.09316
4850 1272.13 -9392.78 577.037 -3.09291
4860 1219.79 -7891 577.293 -3.09316
4870 1220.83 -8249.28 577.392 -3.09373
4880 1227 -7503.24 577.334 -3.09457
4890 1174.12 -5003.73 577.136 -3.09559
4900 1068.03 -1600.8 576.849 -3.09658
4910 987.686 2036.33 576.541 -3.09727
4920 981.265 2568.77 576.276 -3.09762
4930 998.974 902.371 576.066 -3.09769
4940 986.064 150.832 575.884 -3.09753
4950 942.366 1689.64 575.715 -3.09715
4960 904.152 4976.78 575.589 -3.09653
4970 918.515 7797.25 575.567 -3.09564
4980 965.376 7559.31 575.697 -3.09452
4990 1022.84 4984.05 575.975 -3.09322
5000 1053.39 2587.16 576.352 -3.09188
5010 1071.42 347.011 576.781 -3.09058
5020 1078.52 -1409.47 577.216 -3.08937
5030 1074.36 -2183.81 577.624 -3.08826
5040 1067.93 -1966.49 577.99 -3.08725
5050 1092.44 -2208.8 578.316 -3.08632
5060 1147.44 -3509.38 578.597 -3.08547
5070 1204.89 -5980.37 578.808 -3.08481
5080 1251.45 -7743.36 578.903 -3.0845
5090 1276.86 -8380.31 578.85 -3.08464
5100 1262.82 -7460.63 578.641 -3.08525
5110 1198.84 -6250.13 578.291 -3.08619
5120 1084.19 -1477 577.835 -3.08716
5130 1011.56 2002.4 577.359 -3.08787
5140 1007.54 2305.54 576.927 -3.08828
5150 967.53 4766.34 576.558 -3.0884
5160 909.443 6615.61 576.29 -3.08823
5170 888.863 6519.83 576.158 -3.08774
5180 945.788 4437.31 576.157 -3.08694
5190 1076.43 2067.88 576.248 -3.08586
5200 1219.07 -1131.97 576.382 -3.08476
5210 1250.3 -2645.81 576.499 -3.08401
5220 1141.5 -1865.22 576.572 -3.08371
5230 1018.5 1659.63 576.618 -3.08356
5240 1059.95 1518.24 576.694 -3.08332
5250 1174.85 345.002 576.802 -3.08302
5260 1194.86 -208.395 576.921 -3.0829
5270 1119.87 -132.449 577.042 -3.08299
5280 1070.49 -749.914 577.162 -3.08312
5290 1118.55 -2061.98 577.27 -3.0832
5300 1187.71 -2965.06 577.34 -3.08332
5310 1193.01 -3005.06 577.358 -3.08364
5320 1125.22 -762.777 577.326 -3.0841
5330 1110.27 -896.936 577.28 -3.08456
5340 1146.25 -1457.59 577.221 -3.08502
5350 1131.58 -262.257 577.142 -3.08551
5360 1052.38 510.456 577.064 -3.08597
5370 984.088 1716.41 577.003 -3.08623
5380 1031.97 -209.261 576.976 -3.08625
5390 1144.77 -2983.97 576.948 -3.08612
5400 1210.45 -4114.14 576.87 -3.08611
5410 1181.34 -3123.79 576.72 -3.08636
5420 1097.78 -997.553 576.518 -3.08674
5430 1020.49 35.2984 576.303 -3.08704
5440 1004.51 -1221.83 576.092 -3.08713
5450 1079.89 -4133.64 575.861 -3.08703
5460 1225.05 -7414.02 575.557 -3.08694
5470 1348.39 -8715.23 575.121 -3.08723
5480 1367.98 -8456.8 574.528 -3.08821
5490 1291.17 -6106.97 573.788 -3.08978
5500 1179.53 -2368.6 572.948 -3.09151
5510 1098.03 919.329 572.079 -3.09303
5520 1087.9 1936.68 571.243 -3.09426
5530 1143.89 1795.04 570.461 -3.09533
5540 1184.56 2344.97 569.731 -3.09641
5550 1130.89 4288.45 569.065 -3.0975
5560 994.683 7740.61 568.499 -3.09837
5570 879.384 12059.8 568.097 -3.0988
5580 875.926 13017.4 567.93 -3.09877
5590 972.852 10586.5 568.013 -3.09839
5600 1109.19 6841.96 568.3 -3.09778
5610 1231.43 4026.02 568.721 -3.09722
5620 1308.76 2353.53 569.222 -3.09702
5630 1317.53 735.407 569.767 -3.0974
5640 1256.73 188.672 570.326 -3.09828
5650 1143.46 1771.6 570.892 -3.09938
5660 1042.41 2242.51 571.488 -3.10036
5670 996.211 1190.75 572.121 -3.10103
5680 1046.21 -1484.28 572.772 -3.10139
5690 1183.34 -5125.23 573.388 -3.1016
5700 1290.05 -8123.04 573.902 -3.10199
5710 1241.7 -7728.03 574.262 -3.1028
5720 1067.9 -3553.82 574.477 -3.10377
5730 898.294 1363.75 574.627 -3.10443
5740 831.052 2352.54 574.798 -3.1046
5750 839.898 1767.7 575.014 -3.10427
5760 918.964 92.5239 575.264 -3.1035
5770 1029.74 -2384.76 575.516 -3.10239
5780 1111.19 -5816.22 575.72 -3.10116
5790 1119.52 -7082.44 575.816 -3.10006
5800 1087.75 -6934.15 575.778 -3.09918
5810 1083.68 -6730.37 575.609 -3.09843
5820 1120.48 -6803.5 575.315 -3.09777
5830 1157.03 -7424.36 574.895 -3.09725
5840 1157.74 -5716.86 574.344 -3.09694
5850 1144.96 -2270.48 573.699 -3.09679
5860 1188.24 -3015.14 573.017 -3.09678
5870 1240.92 -4382.65 572.291 -3.09703
5880 1250.35 -3636.54 571.5 -3.09763
5890 1166.17 -1064.46 570.659 -3.09848
5900 1030.2 4721.28 569.822 -3.09921
5910 963.234 9247.76 569.091 -3.09958
5920 1006.98 10062.8 568.547 -3.09962
