# Time-averaged data for fix 2
# TimeStep c_mytemp c_mypress v_vmyvol v_avgEtotal
5010 342.157 15414.8 529.651 -3.33546
5020 316.427 15617.8 530.075 -3.33519
5030 291.595 15109.6 530.902 -3.33477
5040 286.63 13550.2 532.109 -3.3342
5050 303.646 10981.8 533.654 -3.33341
5060 326.45 7997.71 535.466 -3.33235
5070 333.153 5234.96 537.464 -3.33103
5080 316.134 2784.19 539.575 -3.32961
5090 294.869 259.97 541.73 -3.32816
5100 293.736 -2820.83 543.858 -3.32665
5110 319.372 -6407.05 545.875 -3.32495
5120 358.815 -10137 547.681 -3.32302
5130 388.725 -12903.7 549.178 -3.32095
5140 395.123 -14147.5 550.293 -3.31894
5150 383.18 -14080.9 550.994 -3.31713
5160 364.591 -12825.9 551.289 -3.31555
5170 350.318 -11604.9 551.217 -3.31412
5180 347.457 -10306.5 550.822 -3.31279
5190 348.257 -8817.09 550.147 -3.31147
5200 345.354 -6985.67 549.241 -3.31016
5210 349.644 -5057.83 548.16 -3.30881
5220 376.488 -3823.91 546.963 -3.30738
5230 424.056 -3472.8 545.684 -3.3058
5240 469.535 -2501.68 544.342 -3.3041
5250 480.279 -310.655 542.966 -3.30236
5260 454.991 2851.37 541.616 -3.30068
5270 433.47 6558.58 540.379 -3.29904
5280 444.045 9002.31 539.345 -3.29738
5290 473.413 9973.85 538.576 -3.29567
5300 494.523 10785.6 538.095 -3.29394
5310 498.808 11663.5 537.917 -3.29228
5320 485.479 12912.7 538.062 -3.29076
5330 457.39 13901.9 538.555 -3.2894
5340 425.044 13113.1 539.414 -3.28821
5350 416.603 10870.9 540.614 -3.28708
5360 452.19 7242.89 542.091 -3.28582
5370 511.302 3170.99 543.744 -3.28429
5380 552.458 -76.7587 545.464 -3.28254
5390 561.176 -2093.47 547.161 -3.28077
5400 557.813 -3847.29 548.777 -3.27907
5410 554.017 -5570.39 550.263 -3.27743
5420 535.096 -6555.17 551.573 -3.27585
5430 501.688 -6752.86 552.681 -3.27435
5440 480.747 -7024.81 553.582 -3.2729
5450 482.065 -7956.86 554.267 -3.27143
5460 487.947 -8816.72 554.717 -3.26991
5470 487.673 -8826.78 554.91 -3.26837
5480 511.257 -8569.81 554.852 -3.26683
5490 580.313 -9641.08 554.549 -3.26521
5500 655.114 -10483.3 553.98 -3.26357
5510 674.387 -8968.86 553.132 -3.2621
5520 616.753 -4584.25 552.058 -3.26089
5530 532.881 142.788 550.881 -3.25982
5540 497.973 3232.88 549.731 -3.2587
5550 541.172 4266.22 548.694 -3.25742
5560 627.303 3995.78 547.798 -3.25594
5570 681.732 4204.64 547.036 -3.25442
5580 658.406 5791.9 546.414 -3.25307
5590 588.58 8035.71 545.971 -3.25194
5600 537.63 10279.8 545.763 -3.2509
5610 540.769 10704.6 545.844 -3.24986
5620 593.422 8490.88 546.218 -3.24872
5630 679.207 5168.02 546.823 -3.24745
5640 755.553 2129.72 547.568 -3.24619
5650 756.897 1368.53 548.37 -3.24517
5660 686.591 2554.75 549.208 -3.24449
5670 623.619 3067.59 550.108 -3.24397
5680 606.524 2431.06 551.081 -3.24343
5690 617.501 884.506 552.109 -3.24278
5700 627.783 -687.725 553.151 -3.24203
5710 622.223 -1987.92 554.162 -3.2412
5720 611.939 -2719.99 555.106 -3.24032
5730 608.481 -2785.65 555.962 -3.2394
5740 617.54 -3268.46 556.728 -3.23842
5750 647.633 -4468.24 557.389 -3.23739
5760 689.281 -6354.95 557.913 -3.23633
5770 721.903 -8209.57 558.248 -3.23536
5780 725.943 -7999.36 558.35 -3.23457
5790 679.717 -5583.11 558.227 -3.234
5800 582.241 -2393.62 557.952 -3.23351
5810 508.185 -522.138 557.612 -3.23294
5820 539.14 -926.106 557.262 -3.23216
5830 654.983 -3777.86 556.888 -3.23111
5840 758.981 -6267.93 556.418 -3.22996
5850 787.325 -6117.46 555.786 -3.22905
5860 746.851 -3454.6 555.002 -3.22848
5870 690.54 -629.924 554.138 -3.22811
5880 674.595 1554.31 553.275 -3.22777
5890 703.669 1788.79 552.472 -3.2274
5900 741.101 1421.26 551.738 -3.22708
5910 769.945 1675.37 551.063 -3.22689
5920 771.476 3170.37 550.457 -3.2269
5930 712.58 5916.9 549.959 -3.22704
5940 607.025 8732.73 549.641 -3.22715
5950 544.634 10650.4 549.577 -3.22708
5960 598.717 10116.1 549.812 -3.22682
5970 727.86 6472.42 550.326 -3.22639
5980 812.559 2431.09 551.017 -3.22598
5990 800.192 891.943 551.779 -3.22586
6000 743.71 850.135 552.565 -3.22599
6010 708.808 163.778 553.365 -3.22622
6020 711.534 -1223.46 554.162 -3.22642
6030 727.309 -2124.02 554.918 -3.22661
6040 721.936 -2468.87 555.608 -3.22683
6050 685.924 -2390.38 556.223 -3.22706
6060 642.227 -2945.24 556.762 -3.22721
6070 620.795 -3282.09 557.212 -3.2272
6080 629.157 -2374.53 557.569 -3.22705
6090 640.648 -2167.2 557.853 -3.22677
6100 656.35 -3624.47 558.071 -3.22639
6110 705.348 -5291.4 558.183 -3.22596
6120 762.18 -6045.4 558.148 -3.22559
6130 763.559 -5671.35 557.945 -3.22542
6140 704.557 -4324.47 557.588 -3.22542
6150 657.397 -2321.97 557.119 -3.22544
6160 671.134 -1295.76 556.593 -3.22537
6170 710.669 -1922.26 556.038 -3.22525
6180 711.833 -2088.98 555.443 -3.22516
6190 684.089 -1318.8 554.806 -3.22511
6200 679.179 -63.7803 554.147 -3.22502
6210 709.427 1136.85 553.503 -3.2249
6220 735.33 1796.99 552.904 -3.2248
6230 715.861 2989.14 552.374 -3.22477
6240 666.493 4373.72 551.943 -3.22476
6250 647.586 5319.6 551.647 -3.22469
6260 695.548 5094.3 551.508 -3.22453
6270 775.074 3731.63 551.517 -3.2244
6280 811.086 2826.61 551.639 -3.22448
6290 775.454 3573.02 551.849 -3.22482
6300 699.425 5206.6 552.165 -3.22528
6310 634.564 6422.04 552.628 -3.22568
6320 616.762 5891.16 553.267 -3.22591
6330 643.054 3607.72 554.066 -3.22596
6340 665.727 930.401 554.961 -3.22585
6350 656.594 -1436.96 555.875 -3.22562
6360 657.062 -3612.92 556.74 -3.2253
6370 712.668 -6505.26 557.492 -3.2249
6380 807.332 -9462.04 558.048 -3.22454
6390 874.889 -11010.5 558.33 -3.22452
6400 855.538 -10416.6 558.299 -3.22504
6410 749.844 -7036 557.979 -3.22588
6420 625.211 -2828.38 557.466 -3.22662
6430 553.993 586.003 556.883 -3.22701
6440 558.795 2287.67 556.325 -3.22704
6450 609.607 2587.82 555.843 -3.2268
6460 659.601 2089.4 555.446 -3.22638
6470 682.935 1330.35 555.119 -3.22591
6480 687.384 1008.35 554.841 -3.22546
6490 701.315 721.918 554.602 -3.22503
6500 739.592 203.918 554.391 -3.22467
6510 767.207 -454.466 554.193 -3.22444
6520 750.459 -95.9669 553.993 -3.2244
6530 715.574 945.301 553.801 -3.22447
6540 707.278 1262.56 553.642 -3.22458
6550 737.11 745.842 553.524 -3.2247
6560 765.75 660.355 553.435 -3.22491
6570 748.439 2102.54 553.376 -3.22524
6580 679.491 4088.42 553.384 -3.22562
6590 605.375 5461.6 553.512 -3.22588
6600 578.76 5377.43 553.795 -3.22593
6610 602.896 3264.81 554.227 -3.22575
6620 655.773 1031.26 554.75 -3.22538
6630 739.269 -2273.32 555.298 -3.22491
6640 827.553 -5259.7 555.778 -3.22453
6650 864.82 -6099.16 556.111 -3.22452
6660 817.018 -5145.79 556.273 -3.22495
6670 715.139 -1972.03 556.295 -3.22558
6680 617.66 1054.3 556.265 -3.2261
6690 571.872 1822.41 556.264 -3.22634
6700 583.325 1781.94 556.318 -3.22631
6710 625.06 655.96 556.425 -3.22606
6720 669.942 -1614.96 556.549 -3.22565
6730 715.816 -3015.51 556.633 -3.22522
6740 757.125 -3858.39 556.634 -3.22486
6750 770.859 -4097.89 556.53 -3.22468
6760 753.473 -2644.52 556.319 -3.2247
6770 718.85 -1239.98 556.039 -3.22484
6780 691.392 295.345 555.734 -3.225
6790 694.64 408.629 555.443 -3.22512
6800 709.779 -448.645 555.17 -3.22521
6810 710.783 -571.814 554.896 -3.22532
6820 690.734 16.1166 554.615 -3.22543
6830 675.673 1191.36 554.346 -3.2255
6840 683.069 1763.67 554.117 -3.2255
6850 705.768 1256.96 553.945 -3.22547
6860 727.492 796.536 553.817 -3.22546
6870 723.133 982.468 553.719 -3.22551
6880 694.404 1318.81 553.657 -3.2256
6890 670.718 1671.38 553.637 -3.22567
6900 666.685 2366.47 553.672 -3.22567
6910 691.557 1465.62 553.774 -3.22559
6920 749.37 -570.542 553.919 -3.22552
