# Time-averaged data for fix 4
# TimeStep c_mytemp c_mypress v_vmyvol v_avgEtotal
10 1656.24 -12813.1 633.547 -2.89082
20 1492.72 -9690.92 634.814 -2.89207
30 1460.8 -11429.2 635.879 -2.89337
40 1508.39 -13197.5 636.718 -2.89465
50 1503.9 -14136.2 637.304 -2.89606
60 1423.48 -15471.9 637.617 -2.89751
70 1307.49 -14840.3 637.641 -2.89878
80 1248.03 -15859.1 637.386 -2.8997
90 1255.49 -15554 636.842 -2.90028
100 1300.4 -13873 636.019 -2.90057
110 1382.08 -11025.7 634.958 -2.90067
120 1398.03 -8271.87 633.712 -2.90071
130 1313.68 -3293.68 632.344 -2.90066
140 1231.74 -298.051 630.94 -2.90035
150 1208.45 1654.07 629.559 -2.89973
160 1215.95 4394.17 628.24 -2.89873
170 1302.17 2894.25 627.022 -2.89746
180 1443.03 -137.569 625.882 -2.8961
190 1560.78 -2307.8 624.767 -2.89499
200 1531.39 -595.439 623.641 -2.89438
210 1354.03 3900.95 622.535 -2.89408
220 1189.4 8012.36 621.523 -2.89368
230 1162.44 10061.2 620.674 -2.89292
240 1263.98 9227.46 620.02 -2.89181
250 1344.67 8069.23 619.547 -2.89049
260 1419.8 5760.71 619.23 -2.8892
270 1413.57 4934.11 619.028 -2.88809
280 1392.28 6947.33 618.928 -2.88719
290 1477.35 6432.68 618.955 -2.88642
300 1591.74 3959.05 619.099 -2.88593
310 1639.14 3346.19 619.321 -2.88598
320 1615.97 6064.15 619.61 -2.88666
330 1557.02 7998.84 620.009 -2.88782
340 1533.12 6135.75 620.546 -2.88924
350 1544.27 3699.82 621.191 -2.89081
360 1549.43 2456.99 621.9 -2.89254
370 1477.05 2912.76 622.652 -2.89436
380 1330.32 3865.28 623.452 -2.89601
390 1136.11 5555 624.318 -2.89714
400 1026.66 8067.39 625.279 -2.8976
410 1110.03 6680.05 626.372 -2.89742
420 1319.61 -592.46 627.567 -2.89661
430 1440.07 -5739.35 628.744 -2.89544
440 1442.68 -8569.94 629.808 -2.89438
450 1402.88 -8922.55 630.708 -2.89354
460 1394.62 -7096.65 631.439 -2.89286
470 1414.62 -5186.93 632.032 -2.89231
480 1400.14 -3887.93 632.525 -2.89185
490 1386.67 -2702.09 632.944 -2.89149
500 1349.8 -762.154 633.312 -2.89115
510 1320.05 2550.1 633.668 -2.89077
520 1261.68 5734.43 634.073 -2.8903
530 1252.57 5806.44 634.578 -2.88966
540 1263.71 5489.48 635.191 -2.88882
550 1276.5 3088.49 635.899 -2.8878
560 1234.46 1442.27 636.662 -2.88663
570 1187.03 26.6995 637.448 -2.88532
580 1168.63 -4264.91 638.222 -2.88376
590 1163.19 -7338.25 638.912 -2.88194
600 1230.75 -11137.1 639.455 -2.87986
610 1359.27 -15010.4 639.783 -2.87758
620 1474.12 -17966.5 639.825 -2.87542
630 1473.73 -16538.8 639.537 -2.87373
640 1440.4 -12731.9 638.948 -2.87256
650 1442.38 -9233.73 638.131 -2.87171
660 1405.26 -5664.63 637.157 -2.87108
670 1310.23 129.39 636.102 -2.87047
680 1349.67 1521.3 635.066 -2.86974
690 1521.46 -2995.75 634.07 -2.86901
700 1617.93 -6552.53 633.044 -2.8687
710 1628.89 -9470.08 631.919 -2.86907
720 1605.46 -9364.86 630.648 -2.87008
730 1569.86 -8422.08 629.232 -2.87154
740 1417.97 -1526.43 627.701 -2.87308
750 1225.11 6738.65 626.176 -2.87404
760 1229.3 10077.5 624.798 -2.87434
770 1339.45 12101.8 623.631 -2.87423
780 1448.37 11952.1 622.704 -2.874
790 1517.49 9889.39 622.01 -2.87397
800 1482.65 10305.2 621.517 -2.87424
810 1397.89 12194 621.225 -2.87465
820 1417.24 11677.8 621.159 -2.87505
830 1570.58 6408.51 621.302 -2.87558
840 1595.76 4496.01 621.57 -2.87646
850 1483.77 7383.94 621.928 -2.87769
860 1362.36 11275 622.422 -2.8789
870 1415.3 10071.5 623.111 -2.87997
880 1507.2 5830.1 623.972 -2.88101
890 1465.53 4098.06 624.939 -2.88211
900 1347.07 7225.45 625.981 -2.88318
910 1276.19 8603.85 627.143 -2.88404
920 1270.7 7851.69 628.45 -2.88457
930 1293.1 5635.13 629.887 -2.88478
940 1314.73 2843.75 631.415 -2.88467
950 1341.69 1173.67 632.983 -2.88435
960 1397.74 -959.76 634.559 -2.88391
970 1419.21 -3725.56 636.098 -2.88341
980 1318.13 -2454.2 637.562 -2.88297
990 1230.81 -4234.18 638.959 -2.88246
1000 1154.97 -6683.64 640.261 -2.88162
1010 1149.62 -8164.49 641.424 -2.88042
1020 1218.64 -9027.74 642.42 -2.87885
1030 1286.43 -8888.42 643.235 -2.87705
1040 1371.54 -11035.4 643.868 -2.87517
1050 1453.97 -12735.9 644.284 -2.8734
1060 1504.58 -11988.4 644.458 -2.87197
1070 1545.62 -12028.6 644.401 -2.87102
1080 1510.79 -8910.38 644.124 -2.87059
1090 1399.66 -2417.93 643.689 -2.87048
1100 1295.82 4225.23 643.222 -2.87034
1110 1227.95 7901.91 642.844 -2.86998
1120 1247.49 7035.81 642.621 -2.86934
1130 1337.91 4678.78 642.54 -2.86848
1140 1476.44 474.989 642.552 -2.86754
1150 1631.49 -6129.87 642.576 -2.86687
1160 1690.56 -11432.8 642.489 -2.86687
1170 1610.26 -13690.9 642.195 -2.86769
1180 1448.24 -11098.5 641.657 -2.86891
1190 1330.3 -6136.49 640.924 -2.87001
1200 1301.1 -4329.57 640.085 -2.87076
1210 1318.3 -2813.12 639.183 -2.87119
1220 1364.79 -2679.63 638.243 -2.87138
1230 1456.88 -2429.27 637.275 -2.87152
1240 1444.9 -1108.99 636.284 -2.87172
1250 1375.5 -135.462 635.293 -2.87197
1260 1339.38 489.672 634.321 -2.87211
1270 1362.1 -1743.83 633.375 -2.87211
1280 1477.29 -4291.28 632.416 -2.87212
1290 1538.6 -4976.24 631.402 -2.87235
1300 1448.61 -339.997 630.327 -2.87282
1310 1273.96 6179.24 629.272 -2.87317
1320 1148.96 11444.4 628.352 -2.87308
1330 1191.5 12013.4 627.654 -2.87252
1340 1377.27 6946.03 627.183 -2.87165
1350 1489.81 4160.57 626.857 -2.87078
1360 1478.02 4302.18 626.623 -2.8702
1370 1448.89 3077.26 626.473 -2.86989
1380 1496.43 1243.05 626.387 -2.8698
1390 1485.91 3464.98 626.339 -2.86992
1400 1461.75 4612.68 626.357 -2.87024
1410 1409.79 6610.12 626.467 -2.87066
1420 1348.7 8311.06 626.702 -2.87105
1430 1347.13 4438.68 627.082 -2.87132
1440 1306.64 1605.6 627.545 -2.87138
1450 1283.15 -747.824 628.037 -2.87123
1460 1335.38 -4701.34 628.51 -2.87084
1470 1353.32 -4644.18 628.904 -2.87031
1480 1341.27 -5466.98 629.208 -2.86974
1490 1324.9 -5730.85 629.411 -2.86914
1500 1251.45 -834.264 629.522 -2.86844
1510 1291.61 1182.12 629.615 -2.86761
1520 1353.49 1132.65 629.731 -2.86659
1530 1408.17 816.061 629.87 -2.86559
1540 1387.23 3790.5 630.034 -2.8647
1550 1367.59 5187.8 630.268 -2.86394
1560 1378.57 3868.42 630.596 -2.86322
1570 1392.34 5451.29 631.002 -2.86255
1580 1523.79 5550.34 631.507 -2.86199
1590 1663.89 6485.25 632.115 -2.86183
1600 1663.69 8456.8 632.845 -2.8624
1610 1636.7 9681.55 633.729 -2.86364
1620 1801.66 4151.07 634.777 -2.86556
1630 1853.89 941.859 635.903 -2.86842
1640 1685.07 883.614 637.042 -2.87204
1650 1440.92 1370.83 638.192 -2.87549
1660 1344.61 1829.46 639.36 -2.87823
1670 1446.32 -956.707 640.547 -2.88049
1680 1557.27 -2796.41 641.708 -2.88265
1690 1477.97 1865.77 642.818 -2.88489
1700 1333.97 6515.65 643.955 -2.88687
1710 1390.16 3404.09 645.195 -2.88851
1720 1361.94 2259.25 646.497 -2.8898
1730 1299.11 1177.88 647.83 -2.89078
1740 1278.45 -2626.79 649.171 -2.89134
1750 1281.49 -6709.34 650.446 -2.89145
1760 1271.74 -7962.09 651.583 -2.89123
1770 1276.69 -7126.57 652.557 -2.89077
1780 1310.11 -6713.99 653.379 -2.89014
1790 1322.22 -6585.02 654.061 -2.88937
1800 1352.76 -8536.87 654.604 -2.88854
1810 1413.81 -10792.7 654.975 -2.8877
1820 1483.04 -13581.3 655.128 -2.88701
1830 1484.36 -14507.1 655.017 -2.88664
1840 1412.3 -14334.9 654.624 -2.88658
1850 1364.82 -15257.4 653.955 -2.88667
1860 1407.67 -16212.9 652.998 -2.88682
1870 1540.87 -17500.6 651.739 -2.88715
1880 1593.63 -16826.3 650.164 -2.88797
1890 1422.94 -12849.1 648.298 -2.88913
1900 1295.24 -10563.9 646.216 -2.89014
1910 1259.27 -9285.66 643.969 -2.89085
1920 1207.39 -4381.2 641.596 -2.89106
1930 1284.41 -750.176 639.187 -2.89073
1940 1421.4 3116.31 636.813 -2.89003
1950 1425.72 9453.38 634.554 -2.88916
1960 1310.59 13964.6 632.517 -2.88821
1970 1261.22 14757.9 630.778 -2.88716
1980 1333.45 13166.2 629.345 -2.88601
1990 1441.62 9901.19 628.183 -2.88491
2000 1480.73 5161.68 627.226 -2.88407
2010 1454.65 4424.5 626.392 -2.88359
2020 1384.9 6761.47 625.664 -2.88328
2030 1356.9 7179.67 625.072 -2.88298
2040 1382.16 7799.49 624.628 -2.88262
2050 1535.32 3742.24 624.331 -2.88234
2060 1645.18 -1340.53 624.11 -2.88245
2070 1624.52 -1210.46 623.884 -2.88318
2080 1585.17 -2030.71 623.644 -2.88437
2090 1631.85 -4487.62 623.373 -2.88596
2100 1644.84 -1313.05 623.043 -2.88798
2110 1613.27 1151.51 622.697 -2.89037
2120 1448.45 4681.66 622.386 -2.89279
2130 1251.33 9547.64 622.172 -2.89468
2140 1189.58 12918.4 622.137 -2.89589
2150 1236.07 12214 622.333 -2.89659
2160 1248.38 12600.1 622.754 -2.89693
2170 1174.96 15125.8 623.406 -2.89697
2180 1120.9 14109.3 624.322 -2.89671
2190 1182.1 10466.5 625.483 -2.89602
2200 1308.48 7023.9 626.824 -2.89493
2210 1347.71 4659 628.284 -2.89363
2220 1316.32 841.747 629.813 -2.89234
2230 1220.36 1116.97 631.352 -2.89102
2240 1266.39 -1984.49 632.889 -2.88959
2250 1457 -10414.8 634.365 -2.8878
2260 1555.82 -14230.4 635.639 -2.88604
2270 1571.7 -14120.7 636.64 -2.88484
2280 1694.95 -16673.4 637.361 -2.88435
2290 1772.08 -17274 637.765 -2.88478
2300 1689.43 -13732.9 637.85 -2.88624
2310 1566.68 -10268 637.679 -2.88824
2320 1522.04 -9006.49 637.319 -2.89036
2330 1518.9 -10999.9 636.795 -2.89254
2340 1432.26 -10633.1 636.081 -2.89469
2350 1328.11 -8516.83 635.187 -2.8965
2360 1336.73 -8742.42 634.148 -2.89791
2370 1402.97 -8228.32 632.97 -2.89908
2380 1430.93 -5650.38 631.669 -2.90012
2390 1358.97 -2836.26 630.29 -2.90101
2400 1238.37 520.506 628.89 -2.90156
2410 1195.49 2593.8 627.526 -2.90161
2420 1247.04 2455.1 626.234 -2.90126
2430 1254.86 4517.88 625.019 -2.90058
2440 1252.24 5961.76 623.91 -2.89963
2450 1314.38 6172.57 622.932 -2.89849
2460 1425.97 5423.8 622.084 -2.89727
2470 1489.21 3532.72 621.353 -2.89623
2480 1392.47 5983.02 620.71 -2.89551
2490 1227.73 10333.7 620.193 -2.89484
2500 1308.84 8231.32 619.863 -2.89404
2510 1383.94 7291.98 619.695 -2.89308
2520 1393.41 5665.04 619.662 -2.89221
2530 1363.96 3460.67 619.736 -2.89145
2540 1258.86 6396.4 619.886 -2.89073
2550 1154.14 10632.3 620.154 -2.88991
2560 1170.42 10497.3 620.607 -2.88885
2570 1333.71 5957.75 621.239 -2.88744
2580 1365.08 6654.13 621.985 -2.88589
2590 1301.75 8090.23 622.846 -2.88454
2600 1358.84 5594.48 623.84 -2.88325
2610 1564.64 567.01 624.925 -2.88193
2620 1618.71 -3091.41 626.013 -2.88095
2630 1493.66 -2497.85 627.043 -2.8806
2640 1400.05 -1210.27 628.021 -2.88057
2650 1371.87 -623.951 628.966 -2.88059
2660 1314.45 3670.75 629.898 -2.88056
2670 1271.97 7475.28 630.891 -2.88045
2680 1365.58 5232.35 632.004 -2.88016
2690 1460.14 2883.56 633.207 -2.87977
2700 1502.44 -341.594 634.451 -2.87949
2710 1564.68 -6107.01 635.673 -2.87943
2720 1486.53 -8317.35 636.777 -2.87962
2730 1393.65 -10536.1 637.714 -2.87996
2740 1370.6 -14427.8 638.44 -2.8802
2750 1445.75 -17883 638.888 -2.8804
2760 1543.96 -20368 638.996 -2.88077
2770 1640.9 -21703.3 638.721 -2.88168
2780 1602.14 -18596.7 638.054 -2.88323
2790 1542.68 -16178.2 637.048 -2.88515
2800 1533.81 -15013.1 635.757 -2.88728
2810 1508.41 -11705.7 634.215 -2.8895
2820 1441.25 -6290.67 632.491 -2.89158
2830 1323.83 -2012.44 630.684 -2.89321
2840 1292.99 -236.128 628.874 -2.89431
2850 1380.4 -561.742 627.093 -2.89506
2860 1520.75 536.696 625.343 -2.89572
2870 1648.88 1988.34 623.641 -2.89662
2880 1698.36 1848.05 622.008 -2.8981
2890 1629.7 1696.28 620.445 -2.90013
2900 1536.27 3130.21 618.951 -2.90237
2910 1506.23 3391.37 617.542 -2.90453
2920 1530.48 1623.45 616.22 -2.90669
2930 1533.1 2371.73 614.961 -2.9089
2940 1529.5 2707.44 613.771 -2.91108
2950 1553.57 2899.32 612.655 -2.91331
2960 1562.35 6376.71 611.62 -2.91559
2970 1568 7263.81 610.716 -2.91792
2980 1519 7116.15 609.958 -2.9203
2990 1386.13 7853.62 609.343 -2.92248
3000 1228.47 9772.07 608.882 -2.92408
3010 1196.61 7879.46 608.594 -2.92503
3020 1266.85 6112.54 608.454 -2.92551
3030 1344.76 6243.99 608.428 -2.92566
3040 1470 3925.7 608.512 -2.92571
3050 1514.4 4017.8 608.671 -2.92591
3060 1455.06 9063.71 608.911 -2.92636
3070 1360.24 13314.6 609.308 -2.92691
3080 1264.64 16684.1 609.934 -2.9274
3090 1150.1 19041.5 610.844 -2.92767
3100 1067.74 21825.4 612.08 -2.92768
3110 1125.51 20088.9 613.678 -2.92736
3120 1224.51 15929.2 615.61 -2.92659
3130 1207.31 13688.2 617.809 -2.92553
3140 1108.7 10364 620.229 -2.92435
3150 1035.8 4277.18 622.806 -2.92283
3160 1013.79 1093.24 625.439 -2.92078
3170 1087.23 -0.252503 628.069 -2.9183
3180 1312.92 -5682.01 630.663 -2.91516
3190 1464.14 -8546.91 633.131 -2.91157
3200 1508.92 -9749.91 635.414 -2.90841
3210 1504.91 -10170.4 637.492 -2.90592
3220 1507.51 -11298 639.352 -2.90404
3230 1527.53 -14279.2 640.974 -2.90265
3240 1530.43 -16972.3 642.306 -2.9017
3250 1506.92 -18320.6 643.3 -2.90121
3260 1464.23 -18013 643.934 -2.90112
3270 1410.01 -16054.2 644.217 -2.90129
3280 1352.07 -13770.9 644.192 -2.90153
3290 1338.56 -13275.9 643.903 -2.90171
3300 1344.15 -11693.8 643.37 -2.90178
3310 1394.43 -11463.1 642.623 -2.9018
3320 1359.61 -8022.93 641.682 -2.90179
3330 1310.3 -5317.45 640.606 -2.90168
3340 1277.22 -7132.01 639.445 -2.90144
3350 1195.28 -7011.9 638.179 -2.90101
3360 1252.58 -8631.21 636.804 -2.90034
3370 1390.38 -8690.65 635.299 -2.89944
3380 1542.05 -7401.72 633.667 -2.89859
3390 1630.34 -5379.77 631.934 -2.89812
3400 1644.92 -3418.23 630.141 -2.89827
3410 1595.16 -1862.4 628.326 -2.899
3420 1511.96 -894.631 626.515 -2.90006
3430 1446.66 876.354 624.732 -2.90116
3440 1470.09 -593.044 622.999 -2.90222
3450 1550.2 -3276.53 621.292 -2.90347
3460 1577.28 -257.989 619.575 -2.90495
3470 1575.6 3728.92 617.893 -2.90659
3480 1531.88 6096.01 616.313 -2.90832
3490 1427.01 8784.3 614.878 -2.90997
3500 1326.79 11139.8 613.63 -2.91125
3510 1331.31 12172.2 612.602 -2.91216
3520 1397.72 12791.6 611.812 -2.91283
3530 1453.01 11988.9 611.26 -2.91349
3540 1344.16 14843.3 610.939 -2.91415
3550 1198.81 17990.6 610.888 -2.91458
3560 1237.78 15316 611.146 -2.91467
3570 1426.99 6495.52 611.661 -2.91448
3580 1499.51 1455.45 612.294 -2.91425
3590 1486.93 -1536.05 612.95 -2.91425
3600 1451.08 -1827.28 613.58 -2.91443
3610 1423.13 -964.788 614.174 -2.91473
3620 1295.52 4095.69 614.754 -2.91501
3630 1147.6 9844.13 615.404 -2.9151
3640 1081.24 11535.7 616.216 -2.91484
3650 1075.19 11228.1 617.224 -2.91412
3660 1204.35 6851.97 618.412 -2.9129
3670 1336.65 1663.83 619.71 -2.91119
3680 1418.83 -3084.17 621.025 -2.90934
3690 1405.45 -5771.92 622.275 -2.90761
3700 1355.93 -7658.66 623.409 -2.90612
3710 1320.19 -8174.91 624.395 -2.90475
3720 1327.36 -6830.38 625.226 -2.90344
3730 1373.43 -5971.25 625.924 -2.90214
3740 1442.25 -4398.17 626.508 -2.90095
3750 1424.45 -331.709 627.013 -2.9
3760 1304.33 6923.41 627.517 -2.89932
3770 1209.45 10849.1 628.138 -2.89866
3780 1278.22 8113.99 628.945 -2.89782
3790 1381.83 3284.32 629.892 -2.89672
3800 1518 -2941.09 630.889 -2.89558
3810 1582.39 -7410.5 631.825 -2.89469
3820 1567.55 -6481.24 632.625 -2.89435
3830 1558.72 -4180.51 633.3 -2.89451
3840 1585.72 -2489.77 633.892 -2.89512
3850 1582.96 429.61 634.436 -2.89614
3860 1524.99 3431.14 634.987 -2.8975
3870 1398.1 8166.12 635.604 -2.89895
3880 1284.51 8668.86 636.364 -2.90015
3890 1271.12 5119.86 637.275 -2.90095
3900 1271.31 4504.25 638.282 -2.90134
3910 1299.36 710.08 639.358 -2.90141
3920 1281.9 -1863.25 640.441 -2.90116
3930 1255.41 -4275.57 641.478 -2.90066
3940 1277.16 -8229.5 642.421 -2.89988
3950 1255.56 -10010 643.2 -2.89888
3960 1223.52 -10555.6 643.782 -2.89774
3970 1233.62 -11403.6 644.155 -2.89644
3980 1246.46 -12406.4 644.306 -2.89499
3990 1216.63 -11225.8 644.224 -2.89347
4000 1177.29 -9329.99 643.932 -2.89188
4010 1200.03 -9197.28 643.465 -2.89013
4020 1248.51 -6683.44 642.838 -2.88821
4030 1278.11 -2985.17 642.1 -2.88616
4040 1300.23 -1596.43 641.317 -2.88408
4050 1315.59 -2382.75 640.518 -2.88207
4060 1291.08 -3549.71 639.691 -2.88018
4070 1299.15 -4805.06 638.816 -2.87838
4080 1397.18 -8388.85 637.865 -2.87666
4090 1548.94 -11839 636.777 -2.87516
4100 1615.16 -12920.4 635.495 -2.87426
4110 1573.96 -11492.9 634.001 -2.87411
4120 1508.19 -8658.16 632.328 -2.87441
4130 1583.62 -11369 630.519 -2.87509
4140 1656.15 -11618.2 628.545 -2.87634
4150 1628.67 -6714.18 626.408 -2.87809
4160 1529.98 -221.321 624.198 -2.87991
4170 1432.96 4852.44 622.029 -2.88151
4180 1329.37 9893.62 619.996 -2.8826
4190 1394.04 11347.4 618.177 -2.88331
4200 1438.16 11778.8 616.598 -2.88391
4210 1396.86 15076.2 615.267 -2.88449
4220 1300.91 18154.3 614.23 -2.88484
4230 1385.2 16762.7 613.529 -2.88504
4240 1469.71 11924.8 613.133 -2.8853
4250 1385.87 13114.2 612.968 -2.88569
4260 1306.05 15181.6 613.043 -2.88602
4270 1424.1 13734.4 613.381 -2.88625
4280 1590.24 12635.5 613.962 -2.8866
4290 1716.16 10530.2 614.762 -2.8875
4300 1732.28 7791.23 615.741 -2.8892
4310 1599 8901.38 616.856 -2.89154
4320 1370.54 11666.8 618.124 -2.89389
4330 1324.2 6812.54 619.575 -2.89578
4340 1373.72 2788.71 621.135 -2.89718
4350 1366.88 377.347 622.733 -2.89826
4360 1343.48 -2436.8 624.321 -2.89902
4370 1341.37 -3561.95 625.851 -2.89948
4380 1402.05 -5241.27 627.3 -2.89975
4390 1419.82 -6593.69 628.638 -2.89993
4400 1332.58 -5590.2 629.845 -2.90009
4410 1192.8 -3104.13 630.94 -2.90007
4420 1216.75 -6856.52 631.956 -2.89969
4430 1280.94 -10625.1 632.834 -2.89888
4440 1291.95 -10966.9 633.511 -2.89789
4450 1249.95 -11201.1 633.979 -2.89681
4460 1246.24 -11637.3 634.233 -2.89564
4470 1319.58 -11549.8 634.27 -2.89432
4480 1450.88 -12142.7 634.094 -2.89299
4490 1485.07 -8798.33 633.707 -2.89189
4500 1464.84 -4307.37 633.168 -2.89113
4510 1466.37 -2027.35 632.559 -2.89063
4520 1441.26 139.708 631.93 -2.89032
4530 1430.89 2040.51 631.318 -2.89014
4540 1413.15 3709.49 630.759 -2.89004
4550 1351.96 6845.96 630.286 -2.88996
4560 1252.41 10417.5 629.953 -2.88975
4570 1192.7 15951.1 629.829 -2.88931
4580 1252.02 17382.8 629.997 -2.88862
4590 1329.89 17109.6 630.488 -2.8878
4600 1289.01 16255.6 631.294 -2.887
4610 1240.68 12164.8 632.391 -2.88619
4620 1275.84 5486.61 633.702 -2.88516
4630 1306.48 -57.0381 635.104 -2.88383
4640 1381.33 -1948.52 636.497 -2.88237
4650 1398.51 -1928.09 637.844 -2.88095
4660 1388.59 -2710.2 639.14 -2.87975
4670 1241.87 -2925.07 640.373 -2.87864
