# Time-averaged data for fix 2
# TimeStep c_mytemp c_mypress v_vmyvol v_avgEtotal
10 965.972 -3731.43 564.003 -3.15741
20 970.857 -4399.92 563.92 -3.15759
30 933.539 -3048.22 563.746 -3.15789
40 905.765 -1234.05 563.511 -3.15821
50 917.81 -106.863 563.256 -3.1585
60 953.246 -117.775 563.006 -3.1588
70 972.449 -497.076 562.763 -3.15919
80 937.17 444.306 562.522 -3.15968
90 871.23 2050.86 562.302 -3.16014
100 845.037 2967.31 562.136 -3.16045
110 886.429 3836.42 562.046 -3.16062
120 953.006 2561.6 562.046 -3.16076
130 976.588 810.426 562.109 -3.16101
140 958.21 1031.13 562.198 -3.1614
150 924.328 2169.87 562.316 -3.16187
160 894.004 3326.38 562.488 -3.16233
170 864.555 3285.54 562.734 -3.1627
180 831.965 3343.17 563.057 -3.16294
190 825.202 2399.24 563.453 -3.16301
200 846.623 106.057 563.899 -3.16291
210 858.791 -931.597 564.347 -3.16268
220 883.214 -2026.47 564.77 -3.16238
230 932.991 -3897.12 565.142 -3.16208
240 979.966 -6082.05 565.422 -3.16187
250 980 -7646.42 565.562 -3.16188
260 940.268 -6511.72 565.534 -3.1621
270 903.257 -5325.11 565.36 -3.16238
280 902.825 -3731.96 565.072 -3.16266
290 927.638 -3528.92 564.705 -3.16291
300 947.259 -5202.5 564.264 -3.16321
310 959.85 -5035.29 563.721 -3.16362
320 967.437 -3614.9 563.079 -3.16413
330 941.564 -105.215 562.376 -3.16471
340 862.435 3243.37 561.688 -3.16523
350 773.959 5425.86 561.09 -3.1655
360 757.448 5703.49 560.627 -3.16549
370 842.973 4855.74 560.304 -3.16521
380 959.6 4153.52 560.102 -3.16484
390 1004.39 4613.85 560.006 -3.16464
400 940.935 6222.46 560.023 -3.1647
410 822.852 8418.33 560.189 -3.16485
420 750.966 9250.43 560.545 -3.16486
430 791.479 7128.47 561.105 -3.16464
440 917.724 2489.38 561.817 -3.16419
450 1011.4 -1459.46 562.582 -3.16373
460 976.309 -2225.71 563.313 -3.16353
470 849.853 -428.623 563.991 -3.16353
