# Time-averaged data for fix 4
# TimeStep c_mytemp c_mypress v_vmyvol v_avgEtotal
10 1380.46 -6165.1 624.675 -2.90004
20 1452.59 -5337.61 622.744 -2.90084
30 1497.16 -1308.63 620.768 -2.90167
40 1467.35 3363.03 618.82 -2.90252
50 1356.32 8467.86 616.982 -2.90324
60 1267.95 13961.7 615.344 -2.90356
70 1311.96 12806.7 613.986 -2.9036
80 1360.58 11273.7 612.891 -2.90356
90 1382.68 11241.7 612.028 -2.90351
100 1437.03 8817.09 611.382 -2.90354
110 1525.13 7613.46 610.914 -2.90379
120 1586.83 6325.97 610.594 -2.90442
130 1629.54 5174.4 610.399 -2.90559
140 1596.17 5468.63 610.308 -2.90729
150 1475.22 8096.01 610.325 -2.90925
160 1336.47 8710.53 610.487 -2.91105
170 1234.12 9766.86 610.807 -2.91242
180 1221.17 6980.09 611.292 -2.9133
190 1291.92 1993.28 611.892 -2.91378
200 1283.17 2552.28 612.533 -2.91397
210 1236.1 3446.88 613.212 -2.91393
220 1300.82 1263.39 613.942 -2.91365
230 1438.15 -3548.83 614.682 -2.91318
240 1512.81 -6487.34 615.355 -2.91283
250 1521.18 -7758.74 615.909 -2.91283
260 1484.67 -7066.23 616.32 -2.91322
270 1384.15 -1999.84 616.612 -2.91379
280 1327.22 555.794 616.863 -2.91432
290 1305.08 1577.48 617.123 -2.91466
300 1342.1 586.136 617.409 -2.91483
310 1413.54 -4338.46 617.7 -2.91489
320 1483.92 -10070.8 617.911 -2.91502
330 1571.74 -14015.8 617.945 -2.91546
340 1592.68 -15657.1 617.734 -2.91643
350 1505.13 -12237.6 617.258 -2.91787
360 1365.82 -6343.18 616.578 -2.91933
370 1236.88 726.095 615.804 -2.92041
380 1173.31 4757.54 615.057 -2.92091
390 1226.93 4425.63 614.408 -2.92094
400 1367.52 3368.56 613.853 -2.92068
410 1516.38 614.579 613.371 -2.92046
420 1538.3 1053.42 612.92 -2.92059
430 1407.16 4917.49 612.507 -2.92104
440 1271.4 8037.75 612.193 -2.92143
450 1323.98 5780.26 612.023 -2.9216
460 1414.24 4260.37 611.967 -2.92167
470 1419.58 4628.47 611.994 -2.92181
480 1333.4 6527.5 612.111 -2.92201
490 1213.26 10673.2 612.351 -2.92211
500 1162.93 14026.9 612.781 -2.92195
510 1237.78 13005.9 613.452 -2.9215
520 1396.11 8589.73 614.345 -2.92081
530 1521.03 1678.67 615.38 -2.92011
540 1531.28 -3931.27 616.439 -2.91971
550 1461.83 -7063.97 617.419 -2.91965
560 1385.36 -5561.46 618.27 -2.91978
570 1355.29 -4024.95 619.012 -2.91997
580 1279.22 -1448.84 619.677 -2.92007
590 1216.92 3362.23 620.314 -2.91999
600 1347.8 998.06 620.995 -2.91967
610 1564.33 -2020.42 621.69 -2.91927
620 1652.04 -2354.38 622.347 -2.91935
630 1561.65 -2499.08 622.957 -2.9201
640 1412.51 -1732.09 623.521 -2.92115
650 1329.47 -2565.51 624.045 -2.92211
660 1211.45 -1119.59 624.524 -2.92277
670 1089.8 -1063.41 624.977 -2.92296
680 1071.31 -3120.24 625.405 -2.92261
690 1176.8 -5212.27 625.771 -2.92173
700 1330.27 -5709.95 626.044 -2.92046
710 1426.59 -7381.88 626.208 -2.91915
720 1412.93 -7841.85 626.24 -2.91808
730 1402.03 -7276.4 626.133 -2.91729
740 1398.64 -8371.15 625.894 -2.91669
750 1390.55 -8801.87 625.511 -2.91627
760 1396.61 -9767.23 624.975 -2.91598
770 1376.73 -9734.02 624.274 -2.91583
780 1313.19 -9471.63 623.411 -2.91574
790 1208.61 -5716 622.399 -2.91555
800 1171.99 -2229.05 621.303 -2.91503
810 1187.42 -1857.33 620.184 -2.91415
820 1225.53 301.921 619.06 -2.91297
830 1367.07 -472.891 617.96 -2.91158
840 1460.41 549.065 616.88 -2.91023
850 1489.97 3059.35 615.836 -2.90915
860 1540.59 1876.22 614.865 -2.90851
870 1518.29 -207.193 613.949 -2.90836
880 1455.17 -33.5698 613.054 -2.90862
890 1396.75 2859.96 612.183 -2.90899
900 1388.72 5388 611.383 -2.90931
910 1451 4812.26 610.693 -2.90965
920 1492.73 2544.99 610.102 -2.91015
930 1503.5 1642.36 609.574 -2.91089
940 1528.47 936.634 609.089 -2.91189
950 1519.83 2772.92 608.639 -2.91316
960 1432.47 6440.54 608.253 -2.91452
970 1331.98 10451.8 607.993 -2.91575
980 1278.3 12084.7 607.922 -2.91666
990 1342.69 7909.69 608.06 -2.91732
1000 1426.33 3608.81 608.34 -2.91786
1010 1454.06 1683.04 608.689 -2.91845
1020 1442.87 1161.9 609.069 -2.91914
1030 1424.87 1518.68 609.472 -2.9199
1040 1398.73 2598.09 609.901 -2.92068
1050 1323.28 6261.06 610.381 -2.92139
1060 1218.14 10236.2 610.969 -2.92192
1070 1133.01 14530.5 611.736 -2.92214
1080 1112.85 16996.9 612.754 -2.92205
1090 1132.49 16582.6 614.061 -2.92163
1100 1149.42 13295 615.649 -2.92089
1110 1128.79 8591.3 617.459 -2.91977
1120 1166.93 4633.49 619.408 -2.91827
1130 1292.3 -420.961 621.42 -2.91634
1140 1417.94 -5466.16 623.406 -2.91413
1150 1486.57 -5442.62 625.28 -2.91206
1160 1493.12 -4037.56 627.036 -2.91056
1170 1386.7 -1178.82 628.702 -2.90958
1180 1231.62 2236.01 630.331 -2.90894
1190 1253.24 568.713 631.978 -2.90821
1200 1365.22 -4078.85 633.614 -2.90718
1210 1464.29 -9642.19 635.153 -2.90605
1220 1478.07 -13674.9 636.497 -2.90511
1230 1424.7 -16218.8 637.566 -2.90449
1240 1344.54 -15101.6 638.318 -2.90411
1250 1291.31 -12664.3 638.774 -2.90381
1260 1292.14 -12009.7 638.98 -2.90343
1270 1316.76 -14013.5 638.951 -2.90298
1280 1332.17 -14884.6 638.659 -2.90252
1290 1338.71 -15221.4 638.089 -2.90211
1300 1379.7 -14913.1 637.241 -2.90179
1310 1416.69 -11511.2 636.131 -2.90157
1320 1415.85 -8201.57 634.824 -2.90147
1330 1331.27 -2828.93 633.394 -2.90139
1340 1216.97 15.2331 631.935 -2.90113
1350 1186.6 404.738 630.505 -2.90058
1360 1253.23 -478.061 629.11 -2.89974
1370 1365.34 -30.09 627.737 -2.89871
1380 1442.15 -277.904 626.394 -2.89771
1390 1400.3 1461.69 625.077 -2.89696
1400 1371.41 4082.17 623.819 -2.8963
1410 1485.66 2181.92 622.655 -2.89577
1420 1548.32 3651.48 621.565 -2.89555
1430 1510.44 4863.14 620.565 -2.89573
1440 1432.08 7495.26 619.679 -2.89618
1450 1430.71 12252.5 618.955 -2.89665
1460 1567.99 11797.6 618.461 -2.89729
1470 1637.02 10773.7 618.196 -2.89845
1480 1550.38 11395.4 618.14 -2.90013
1490 1460.1 12293.4 618.298 -2.90197
1500 1495.15 9348.09 618.677 -2.90385
1510 1544.29 5195.91 619.224 -2.90584
1520 1485.63 5080.61 619.87 -2.90795
1530 1395.52 4238.06 620.604 -2.90994
1540 1349.14 3973.3 621.411 -2.91164
1550 1315.61 6105.94 622.289 -2.91304
1560 1231.25 10990.7 623.277 -2.91415
1570 1157.14 15918.3 624.46 -2.91492
1580 1268.95 13772.7 625.914 -2.91537
