# Time-averaged data for fix 4
# TimeStep c_mytemp c_mypress v_vmyvol v_avgEtotal
10 1261.36 -500.859 583.47 -3.0536
20 1155.76 3234.85 583.547 -3.0536
30 1112.31 4371.37 583.683 -3.05353
40 1138.11 3148.5 583.9 -3.0533
50 1182.59 468.945 584.175 -3.05296
60 1187.68 -3163.68 584.458 -3.05259
70 1138.98 -3957.95 584.688 -3.05222
80 1092.17 -3632 584.848 -3.05179
90 1050.32 -1583.33 584.944 -3.05122
100 993.271 2411.82 585.018 -3.05044
110 940.091 6008.53 585.14 -3.04944
120 905.907 6717.8 585.37 -3.04817
130 877.725 7689.68 585.728 -3.04662
140 998.312 3951.47 586.221 -3.04472
150 1206.44 -1401.85 586.782 -3.04233
160 1350.22 -4312.91 587.319 -3.03993
170 1419.48 -5832.53 587.776 -3.03808
180 1363.3 -4348.69 588.128 -3.03703
190 1222.89 -1567.65 588.401 -3.03661
200 1094.25 1262.89 588.646 -3.03635
210 1075.51 1062.87 588.911 -3.03595
220 1235.84 -4138.1 589.189 -3.03535
230 1372.49 -9015.87 589.391 -3.03482
240 1407.62 -12075.2 589.428 -3.03478
250 1407.05 -13247.6 589.245 -3.03536
260 1395.32 -11709.6 588.825 -3.03648
270 1345.08 -9508.86 588.198 -3.03797
280 1312.9 -9922.13 587.401 -3.03963
290 1307.31 -8633.91 586.441 -3.04139
300 1270.48 -6307.23 585.34 -3.04315
310 1173.89 -1845.5 584.149 -3.0447
320 1117.25 1068.33 582.946 -3.0458
330 1214.36 -922.765 581.778 -3.04661
340 1394.01 -3755.06 580.617 -3.04753
350 1507.72 -5323.63 579.413 -3.04902
360 1465.19 -2634.1 578.145 -3.05117
370 1289.53 5114.79 576.864 -3.05343
380 1140.89 10976.5 575.7 -3.05517
390 1111.78 12231.8 574.749 -3.05638
400 1158.46 13915.6 574.039 -3.05726
410 1198.05 14724.7 573.594 -3.058
420 1152.78 16037.3 573.423 -3.05867
430 1054.25 18370.1 573.55 -3.05915
440 1118.5 15510.8 574 -3.05943
450 1238.71 10614.7 574.725 -3.05956
460 1268.6 5961.36 575.635 -3.05973
470 1231.86 3460.63 576.651 -3.05998
480 1229.32 1680.49 577.724 -3.06027
490 1214.87 -364.857 578.816 -3.06056
500 1113.34 1714.09 579.901 -3.0608
510 1028.55 2184.57 581.006 -3.06085
520 1061.77 63.9923 582.136 -3.06056
530 1168.29 -3037.12 583.257 -3.05997
540 1212.89 -5156.07 584.313 -3.05926
550 1141.19 -5128.93 585.269 -3.05863
