# Time-averaged data for fix 2
# TimeStep c_mytemp c_mypress v_vmyvol v_avgEtotal
10 1239.51 12008.4 608.51 -2.95022
20 1237.67 10598.3 608.767 -2.95038
30 1111.73 12576.2 609.243 -2.95061
40 984.146 14308.1 609.97 -2.95071
50 1033.44 10971.1 610.967 -2.95053
60 1124.34 7748.19 612.176 -2.95001
70 1203.65 2610.49 613.521 -2.94931
80 1192.74 559.258 614.909 -2.94858
90 1148.82 -588.813 616.29 -2.94794
100 1133.86 -2432.79 617.64 -2.94727
110 1133.58 -3738.13 618.922 -2.9465
120 1163.36 -4965.5 620.109 -2.94567
130 1180.41 -5408.44 621.178 -2.94484
140 1133.11 -1695.29 622.128 -2.94409
150 1047.52 2451.54 623.031 -2.94339
160 1074.6 2054.35 623.967 -2.94258
170 1116.82 -454.772 624.931 -2.94155
180 1076.53 -1305.33 625.876 -2.94044
190 992.362 118.858 626.787 -2.93928
200 1053.79 -3099.71 627.681 -2.93793
210 1253.34 -9938.33 628.49 -2.93624
220 1403.76 -13265.9 629.084 -2.93465
230 1386.2 -13400.6 629.393 -2.93375
240 1203.35 -9244.6 629.423 -2.9335
250 997.414 -2667.58 629.265 -2.93335
260 997.767 -3274.93 629.042 -2.93288
270 1195.75 -9058.02 628.746 -2.93209
280 1360.93 -12031.8 628.275 -2.93131
290 1444.89 -15632.1 627.558 -2.93112
300 1400.69 -13324.1 626.539 -2.93168
310 1345.63 -9072.38 625.266 -2.93272
320 1305.22 -5140.45 623.832 -2.93391
330 1277.68 -2423.21 622.321 -2.93514
340 1260.99 196.962 620.797 -2.9363
350 1273.63 1207.55 619.311 -2.93742
360 1306.59 927.014 617.883 -2.93857
370 1333.74 357.397 616.509 -2.9399
380 1231.62 3327.83 615.182 -2.94127
390 1114.32 5058.49 613.954 -2.94233
400 1085.62 3854.61 612.854 -2.943
410 1161.38 173.554 611.854 -2.94342
420 1266.89 -982.631 610.887 -2.94379
430 1315.61 623.204 609.929 -2.94427
440 1307.82 3508.16 609.009 -2.94494
450 1256.86 7702.51 608.187 -2.9457
460 1188.3 9386.08 607.535 -2.94642
470 1098.01 13376.9 607.095 -2.94696
480 1092.8 15509.4 606.931 -2.94722
490 1273.19 11728.9 607.076 -2.94739
500 1407.5 6108.88 607.455 -2.94775
510 1407.01 2023.64 607.96 -2.94858
520 1370.58 -1713.06 608.503 -2.9498
530 1354.65 -3844.29 609.012 -2.95127
540 1324.38 -3344.72 609.444 -2.95291
550 1232.15 402.853 609.814 -2.95457
560 1108.01 4928.03 610.193 -2.95597
570 1048.06 5280.79 610.663 -2.95692
580 1076.49 3017.3 611.233 -2.95744
590 1190.05 -348.449 611.859 -2.95764
600 1383.36 -6881.49 612.465 -2.9578
610 1551 -11421.5 612.932 -2.95843
620 1647.16 -14746.4 613.166 -2.96013
630 1605.7 -15040.5 613.107 -2.96304
640 1438.76 -12127.9 612.755 -2.96661
650 1223.45 -7803.18 612.17 -2.96991
660 1071.71 -3507.72 611.442 -2.97237
670 1027.85 431.273 610.66 -2.97401
680 1036.61 4574.35 609.905 -2.97499
690 1059.38 8458.82 609.261 -2.97547
700 1054.18 9624.64 608.799 -2.97557
710 1008.18 9434.62 608.542 -2.97538
720 1009.02 8121.71 608.482 -2.97488
730 1112.94 3433.15 608.584 -2.97409
740 1262.04 -1407.68 608.758 -2.97314
750 1323.92 -4244.07 608.91 -2.97238
760 1225.72 -2954.26 608.988 -2.97198
770 1049.93 708.151 609.014 -2.97171
780 1016.98 184.304 609.051 -2.97124
790 1158.1 -684.791 609.095 -2.97048
800 1221.69 -134.467 609.132 -2.96963
810 1104.15 5113.91 609.179 -2.96891
820 917.817 10349.3 609.334 -2.9682
830 886.662 10784.7 609.691 -2.96726
840 1047.62 7349.95 610.259 -2.96587
850 1264.36 1273.89 610.966 -2.96406
860 1382.72 -3849.06 611.696 -2.96234
870 1359.85 -5510.01 612.35 -2.96121
880 1258.63 -6912.2 612.887 -2.96065
890 1155.38 -6339.09 613.283 -2.96034
900 1109.81 -2740.58 613.555 -2.96002
910 1193.7 -3217.37 613.764 -2.9596
920 1268.25 -5359.74 613.905 -2.95917
930 1272.8 -5880.38 613.944 -2.95895
940 1277.59 -6387.19 613.867 -2.95894
950 1313.67 -6263.51 613.666 -2.95917
960 1300.3 -4242.71 613.35 -2.95965
970 1242.24 -1955.46 612.958 -2.96029
980 1163.64 -99.2809 612.537 -2.96088
990 1140.05 -433.16 612.123 -2.9613
1000 1164.53 -1579.53 611.712 -2.96154
1010 1220.25 -3492.33 611.277 -2.9617
1020 1266.62 -3146.56 610.788 -2.96192
1030 1269.92 86.1531 610.254 -2.96223
1040 1276.78 2557.17 609.735 -2.96266
1050 1276.52 2860.31 609.278 -2.96321
1060 1242.15 2908.71 608.891 -2.96386
1070 1205.49 1973.04 608.573 -2.96449
1080 1212.7 -160.935 608.303 -2.96508
1090 1196.73 342.655 608.044 -2.96562
1100 1126.14 3345.16 607.805 -2.96604
1110 1038.31 6639.49 607.643 -2.9662
1120 997.748 9057.66 607.619 -2.96604
1130 1032.5 10317.1 607.781 -2.96555
1140 1115.14 10768.8 608.151 -2.96482
1150 1161.99 10545.7 608.736 -2.964
1160 1106.13 11540.9 609.534 -2.96324
1170 1020.98 11616.3 610.558 -2.96254
1180 991.9 9027.52 611.803 -2.96169
1190 981.381 6092.17 613.22 -2.96056
1200 976.39 4524.27 614.751 -2.95917
1210 968.697 2245.36 616.357 -2.95754
1220 939.696 1465.45 617.997 -2.9557
1230 938.801 386.351 619.65 -2.95369
1240 1020.37 -1638.86 621.293 -2.95138
1250 1114.5 -2421.22 622.886 -2.94883
1260 1166.07 -4011.15 624.412 -2.94631
1270 1162.33 -5721.03 625.837 -2.94398
1280 1158.76 -7302.77 627.126 -2.94191
1290 1202.47 -9886.82 628.244 -2.94
1300 1246.85 -8901.38 629.148 -2.93834
1310 1245.29 -7849.36 629.85 -2.93702
1320 1196.42 -6571.57 630.381 -2.93604
1330 1179.02 -7135.37 630.762 -2.93525
1340 1217.43 -7678.08 630.99 -2.93453
1350 1316.92 -9863.18 631.049 -2.93399
1360 1336.66 -11825.8 630.901 -2.9338
1370 1257.89 -12138 630.508 -2.93402
1380 1144.46 -11507.5 629.866 -2.9344
1390 1036.49 -9409.87 628.995 -2.93463
1400 1009.43 -7966.96 627.94 -2.93454
1410 1100.14 -8653.09 626.733 -2.93413
1420 1227.01 -8645.11 625.367 -2.93359
1430 1271.97 -6572.49 623.852 -2.93312
1440 1240.36 -4799.91 622.229 -2.93286
1450 1131 446.086 620.548 -2.93265
1460 1056.11 6416.22 618.912 -2.93216
1470 1107.38 8144.92 617.437 -2.93135
1480 1204.34 9100.3 616.159 -2.9304
1490 1270.33 11066.9 615.1 -2.92949
1500 1376.92 9052.86 614.284 -2.92889
1510 1469 6150.39 613.673 -2.9289
1520 1428.04 5415.12 613.209 -2.92963
1530 1316.12 5588.21 612.87 -2.93081
1540 1273.67 5504.87 612.656 -2.93207
1550 1337.72 4577.58 612.562 -2.93344
1560 1283.86 7244.63 612.575 -2.93496
1570 1088.1 13567.3 612.75 -2.93631
1580 1003.12 14479.2 613.194 -2.93723
1590 1031.96 13048.9 613.926 -2.93774
1600 1017.49 14710.7 614.929 -2.93795
1610 1031.12 10884.8 616.215 -2.93786
1620 1041.22 6182.5 617.712 -2.9374
1630 1067.18 4361.43 619.329 -2.93662
1640 1186.77 -342.997 621.015 -2.93558
1650 1322.12 -4412.83 622.679 -2.93439
1660 1333.1 -5390.97 624.24 -2.93351
1670 1290.57 -7904.54 625.668 -2.93302
1680 1305 -10654.1 626.914 -2.93277
1690 1389.2 -12615.2 627.922 -2.93284
1700 1450.78 -13715.5 628.653 -2.93344
1710 1351.7 -10359.3 629.094 -2.93465
1720 1145.95 -5234.59 629.314 -2.93593
1730 1047.47 -3351.04 629.416 -2.93686
1740 960.105 305.107 629.455 -2.93727
