# Time-averaged data for fix 2
# TimeStep c_mytemp c_mypress v_vmyvol v_avgEtotal
10 1892.32 20390.3 649.212 -2.72479
20 1832.35 22352.8 649.528 -2.72488
30 1889.61 17043 650.157 -2.72502
40 1801.13 15980.5 651.034 -2.72508
50 1872.43 11800.9 652.127 -2.72509
60 1909.95 8814.23 653.382 -2.72495
70 2003.48 5176.1 654.747 -2.72488
80 2140.05 31.9902 656.169 -2.72502
90 2059.04 3091.39 657.585 -2.72564
100 1883.61 5169.76 659.027 -2.72657
110 1876.39 4509.55 660.524 -2.72743
120 1884.53 3218.73 662.069 -2.72807
130 1857.07 3091.77 663.642 -2.72859
140 1779.26 3265.22 665.242 -2.72894
150 1774.82 2360.15 666.869 -2.72896
160 1954.14 -680.697 668.507 -2.72875
170 2067.98 -1529.98 670.117 -2.72856
180 2103.06 -1294.47 671.683 -2.7288
190 2105.44 -3580.67 673.205 -2.72954
200 1877.89 2053.97 674.665 -2.73057
210 1794.75 3639.11 676.131 -2.7315
220 1873.74 425.959 677.628 -2.73209
230 1872.17 -2707.08 679.114 -2.73245
240 1707.45 -2223.6 680.544 -2.73256
250 1738.14 -4301.44 681.914 -2.7323
260 2028.68 -9837.9 683.194 -2.73166
270 2201.51 -13803.2 684.302 -2.73126
280 2110.91 -11151.7 685.184 -2.73162
290 1866.67 -3637.83 685.886 -2.73242
300 1827.66 -2427.18 686.514 -2.73314
310 1831 -3381.8 687.092 -2.73357
320 1829.53 -1588.78 687.618 -2.73379
330 1930.19 -5551.75 688.105 -2.73386
340 1971.26 -11843.6 688.496 -2.73393
350 1906.14 -15126.6 688.698 -2.73413
360 1832.86 -15947.2 688.66 -2.73437
370 1791.76 -16150.3 688.368 -2.7345
380 1770.03 -14508.6 687.828 -2.73447
390 1820.74 -14427.4 687.067 -2.73423
400 1977.47 -17741.2 686.087 -2.73398
410 2118.78 -20441 684.848 -2.73413
420 2112.01 -18956.1 683.316 -2.73495
430 1988.84 -16636.1 681.52 -2.73624
440 1895.68 -15976.2 679.499 -2.73766
450 1883.75 -12464.5 677.279 -2.73894
460 1960.18 -10969.5 674.913 -2.74003
470 1999.57 -9631.62 672.432 -2.74119
480 1983.14 -6297.66 669.866 -2.74233
490 2107.17 -5178.46 667.261 -2.74358
500 2163.38 -1422.8 664.646 -2.74515
510 2018.73 6185.08 662.077 -2.74687
520 1702.03 18485.9 659.672 -2.74785
530 1726.71 22865.3 657.59 -2.74789
540 1986.5 17298.2 655.882 -2.74774
550 2058.8 15096.2 654.477 -2.74799
560 1979.02 15340.9 653.33 -2.74858
570 1908.98 14591.1 652.435 -2.74929
580 1904.99 15481 651.781 -2.74994
590 2022.5 13079.9 651.365 -2.75064
600 2077.17 10910.5 651.152 -2.75164
610 1928.69 16145.2 651.12 -2.75285
620 1923.42 17629.5 651.324 -2.75405
630 2061.6 12175.4 651.776 -2.75532
640 2082.92 10540.8 652.41 -2.75685
650 2005.63 12280.4 653.199 -2.75863
660 2006.76 10053.2 654.155 -2.76052
670 1903.86 10511 655.254 -2.76236
680 1731.79 11592.2 656.496 -2.76393
690 1595.6 12660 657.896 -2.76496
700 1579.21 12034.5 659.465 -2.76534
710 1706.78 7441.61 661.188 -2.76508
720 1808.31 5201.12 663.006 -2.7643
730 1836.19 5051.34 664.883 -2.76341
740 1730.71 5339.73 666.815 -2.76249
750 1721.97 671.738 668.798 -2.76139
760 1719.65 -2219.26 670.77 -2.75988
770 1717.64 -3813.47 672.685 -2.75815
780 1769.76 -5406.63 674.516 -2.75617
790 1813.6 -5832.74 676.242 -2.7541
800 1769.03 -4583.4 677.856 -2.75209
810 1672.42 190.61 679.385 -2.7502
820 1744.13 -2.66375 680.89 -2.74827
830 1843.14 -1126.08 682.375 -2.7461
840 1848.38 2266.32 683.832 -2.74407
850 1829.43 4896.44 685.306 -2.74233
860 1776.22 5383.62 686.839 -2.74077
870 1684.55 3729.3 688.439 -2.73921
880 1778.38 -1847.11 690.074 -2.7374
890 1830.89 -2860.6 691.666 -2.73534
900 1863.1 -4119.08 693.189 -2.73338
910 1719.65 1705.08 694.638 -2.7316
920 1573.65 7892.34 696.1 -2.73007
930 1613.22 5803.65 697.661 -2.72829
940 1786.42 1492.84 699.3 -2.72601
950 2009.07 -5530.66 700.938 -2.72341
960 2106.46 -9181.69 702.47 -2.72104
970 2058.96 -9657.76 703.833 -2.71941
980 1933.53 -10764.8 705.015 -2.71842
990 1829.64 -11558.2 706.001 -2.71766
1000 1883.6 -15817.3 706.774 -2.71691
1010 1899.03 -18157.7 707.271 -2.71619
1020 1738.93 -14571.8 707.462 -2.71562
1030 1570.95 -10461.7 707.406 -2.71489
1040 1706.87 -9841.76 707.172 -2.71374
1050 1945.04 -13953.9 706.771 -2.71227
1060 1967.23 -14640 706.15 -2.711
1070 1868.19 -11249.9 705.302 -2.71014
1080 1765.35 -7092.5 704.284 -2.70937
1090 1722.91 -4048.78 703.169 -2.70842
1100 1825.12 -4318.97 702.008 -2.70722
1110 2006.93 -4977.37 700.799 -2.706
1120 2060.36 -1975.7 699.541 -2.70507
1130 1984.02 1075.08 698.281 -2.70454
1140 2018.87 731.011 697.064 -2.70432
1150 2083.27 -1533.73 695.885 -2.70448
1160 2071.06 -2091.47 694.713 -2.70505
1170 2132.39 -4867.33 693.53 -2.70611
1180 2009.85 -3698.91 692.302 -2.70756
1190 1799.12 774.606 691.048 -2.70887
1200 1764.03 77.2099 689.827 -2.70974
1210 1842.57 -1466.21 688.634 -2.71021
1220 1999.79 -5323.4 687.443 -2.71063
1230 2061.85 -6335.29 686.197 -2.71132
1240 2026.43 -2253.44 684.886 -2.71225
1250 2056.96 267.904 683.567 -2.71335
1260 2054.22 4317.05 682.286 -2.71462
1270 1928.91 8989.25 681.104 -2.71595
1280 1693.45 15303.4 680.096 -2.71684
1290 1766.79 12637.8 679.341 -2.71723
1300 1943.46 7216.49 678.803 -2.7174
1310 1985.54 5042.11 678.397 -2.7177
1320 1817.14 7050.82 678.091 -2.71808
1330 1684.43 10907.3 677.91 -2.71821
1340 1765.48 10427.3 677.903 -2.71795
1350 1956.21 6163.44 678.061 -2.71746
1360 2046.84 2364.63 678.321 -2.71711
1370 2001.72 3223.55 678.626 -2.71713
1380 1933.52 5231.91 678.987 -2.71737
1390 2061.42 671.384 679.419 -2.71779
1400 2107.31 -3242.08 679.864 -2.71846
1410 2095.9 -8158.02 680.257 -2.71956
1420 2069.78 -13214.3 680.518 -2.72097
1430 2063.62 -15379.8 680.576 -2.72264
1440 2099.51 -19153.3 680.393 -2.72464
1450 1997.46 -19964.5 679.919 -2.72692
1460 1854.56 -17799.7 679.145 -2.72909
1470 1840.01 -17610.2 678.107 -2.73093
1480 1963.65 -18648.8 676.814 -2.7326
1490 2169.57 -20009.3 675.255 -2.73454
1500 2220.65 -17894.8 673.423 -2.73717
1510 2011.17 -10990 671.362 -2.74008
1520 1865.99 -5470.29 669.173 -2.7425
1530 1911.07 -6417.88 666.94 -2.7445
1540 1929.7 -8499.52 664.658 -2.74637
1550 1898.22 -7982.97 662.3 -2.74815
1560 1906.21 -4452.82 659.88 -2.74961
1570 2017.43 -5242.19 657.441 -2.75093
1580 2051.92 -3771.48 654.984 -2.75244
1590 1977.09 3446.11 652.535 -2.75385
1600 1960.38 6724.17 650.186 -2.75499
1610 1989.16 8836.4 647.987 -2.75602
1620 2027.09 12112.5 645.966 -2.75703
1630 2025.01 16722.6 644.167 -2.75808
1640 2047.03 20511.6 642.647 -2.75915
1650 2148.2 16931.8 641.442 -2.76061
1660 2068.3 18520.9 640.513 -2.76253
1670 1886.14 20131 639.866 -2.76442
1680 1885.69 16574.8 639.515 -2.76608
1690 2003.12 10333.8 639.403 -2.76764
1700 2125.7 3690.18 639.444 -2.76937
1710 2211.29 -770.532 639.545 -2.77153
1720 2214.88 -800.108 639.645 -2.77426
1730 2096.13 1713.31 639.742 -2.77735
1740 1864.72 6718.05 639.87 -2.78025
1750 1651.19 12063.8 640.097 -2.78239
1760 1601.92 11892.7 640.489 -2.78371
1770 1652.86 7975.57 641.043 -2.78426
1780 1859.7 -703.54 641.699 -2.78428
1790 2012.53 -4928.06 642.347 -2.78407
1800 2051.19 -4454.04 642.925 -2.78414
1810 1963.34 -2343.42 643.44 -2.78454
1820 1807.9 971.399 643.919 -2.78502
1830 1648.83 4569.52 644.412 -2.78523
1840 1638.47 4799.11 644.963 -2.78497
1850 1688.32 4378.06 645.577 -2.78424
1860 1472.81 12902.7 646.263 -2.78321
1870 1347.31 19603.7 647.126 -2.78194
1880 1552.84 16967.3 648.25 -2.78007
1890 1774.13 10503.7 649.604 -2.77742
1900 1922.21 3005.16 651.095 -2.77445
1910 1924.66 -338.258 652.62 -2.77167
1920 1800.86 -54.2789 654.129 -2.76937
1930 1621.5 3137.56 655.626 -2.76738
1940 1659.62 2059.4 657.147 -2.76536
1950 1722.29 -608.054 658.681 -2.76294
1960 1714.06 -1973.67 660.193 -2.76043
1970 1778.16 -5074.68 661.656 -2.75782
1980 1875.1 -7972.92 663.029 -2.75512
1990 2078.26 -12522.1 664.263 -2.75255
2000 2164.96 -12913.1 665.303 -2.75054
2010 2151.49 -11081.2 666.139 -2.7495
2020 2040.24 -7906.81 666.802 -2.74928
2030 1903.46 -4159.02 667.342 -2.74947
2040 1847.97 -3141.82 667.811 -2.74969
2050 1879.26 -5218.42 668.228 -2.74975
2060 2013.19 -10057.1 668.559 -2.74977
2070 2133.04 -13803.8 668.738 -2.7501
2080 2120.77 -13284.4 668.715 -2.75099
2090 1991.36 -9927.89 668.497 -2.7523
2100 1862.32 -5515.78 668.14 -2.75356
2110 1854.32 -4919.68 667.703 -2.75457
2120 1979.23 -5680.09 667.203 -2.75541
2130 2137.64 -7719.89 666.628 -2.75645
2140 2113 -5171.61 665.957 -2.75797
2150 1955.53 -1375.96 665.227 -2.75965
2160 1892.44 -2.4733 664.492 -2.76118
2170 1849.82 379.463 663.773 -2.76243
2180 1837.83 -1953.93 663.074 -2.7634
2190 1821.1 -654.145 662.367 -2.76411
2200 1849.24 2164.72 661.67 -2.76451
2210 1973.8 -996.928 661.014 -2.76482
2220 1949.32 -49.4201 660.368 -2.76521
2230 1887.67 136.487 659.734 -2.76564
2240 1906.13 -1165.35 659.117 -2.76602
2250 1932.32 -1437.36 658.499 -2.76638
2260 1928.39 -1896.1 657.876 -2.76676
2270 1922.52 -1524.43 657.242 -2.76718
2280 1874.51 409.267 656.602 -2.76756
2290 1796.36 4874.59 655.989 -2.76778
2300 1679.08 9478.74 655.463 -2.76768
2310 1573.07 12700.4 655.089 -2.76713
2320 1573.12 11252.5 654.907 -2.76611
2330 1612.16 8319.82 654.896 -2.7646
2340 1717.79 2800.34 655.01 -2.76269
2350 1805.23 -458.744 655.171 -2.76051
2360 1969.01 -5378 655.327 -2.75833
2370 2150.95 -9282.42 655.407 -2.75645
2380 2213.97 -7341.26 655.363 -2.75536
2390 2232.9 -4614.41 655.22 -2.75527
2400 2206.8 -457.444 655.019 -2.75608
2410 2120.89 3637.53 654.82 -2.75756
2420 1872.1 10981.6 654.69 -2.75921
2430 1676.73 12171.8 654.72 -2.76041
2440 1726.58 8027.07 654.928 -2.76107
2450 1787.63 4599.71 655.259 -2.76125
2460 1902.59 -1381.93 655.653 -2.76117
2470 2014.93 -6397.39 656.029 -2.76108
2480 1992.72 -9855.69 656.312 -2.76121
2490 1899.74 -9259.68 656.457 -2.76153
2500 1881.17 -10083.1 656.465 -2.76186
2510 1868.62 -8867.17 656.334 -2.7621
2520 1875.88 -6257.44 656.079 -2.76227
2530 1906.74 -4207.65 655.741 -2.76237
2540 1854.97 -1665.7 655.352 -2.76246
2550 1726.76 4245.16 654.955 -2.76235
2560 1738.13 8411.23 654.629 -2.76193
2570 1794.16 8474.58 654.432 -2.7612
2580 1803.04 7182.2 654.366 -2.76032
2590 1805.17 7732.71 654.416 -2.75937
2600 1886.08 3217.39 654.577 -2.75834
2610 2029.18 -415.973 654.79 -2.75738
2620 2104.06 -1222.27 655.004 -2.75681
2630 1942.07 1209.01 655.207 -2.75679
2640 1688.57 6374.73 655.435 -2.75678
2650 1824.39 4019.67 655.748 -2.75652
2660 1836.38 3143.01 656.125 -2.75601
2670 1739.04 7105.58 656.555 -2.75543
2680 1829.13 3929.41 657.079 -2.7547
2690 1984.4 146.057 657.661 -2.75382
2700 2082.6 -2143.42 658.243 -2.75317
2710 2077.09 -1326.57 658.796 -2.75301
2720 2088.25 -3612.62 659.325 -2.75333
2730 2153.97 -9496.78 659.792 -2.75411
2740 2095.48 -9287.26 660.127 -2.75537
2750 2046.09 -8566.33 660.324 -2.75696
2760 1962.32 -5949.63 660.398 -2.75866
2770 1784.49 2632.55 660.396 -2.76015
2780 1673.18 9569.36 660.437 -2.7611
2790 1723.81 11110.6 660.619 -2.76154
2800 1756.94 14433.2 660.973 -2.76158
2810 1740.04 18255.2 661.545 -2.76144
2820 1580.38 21123.6 662.388 -2.76111
2830 1539.55 21672.1 663.542 -2.76051
2840 1599.71 17692.2 665.009 -2.75946
2850 1662.44 11598 666.73 -2.75789
2860 1655.77 5531.6 668.613 -2.75588
