# Time-averaged data for fix 4
# TimeStep c_mytemp c_mypress v_vmyvol v_avgEtotal
10 1706.64 13580.4 631.831 -2.80119
20 1855.42 5435.65 633.157 -2.80167
30 1878.23 238.747 634.559 -2.8024
40 1777.02 -1366.61 635.955 -2.80341
50 1652.04 -739.981 637.319 -2.80446
60 1638.36 -3186.87 638.652 -2.80528
70 1748.39 -5629.88 639.921 -2.8059
80 1821.03 -5705.05 641.091 -2.8066
90 1823.38 -3721 642.161 -2.80758
100 1872.97 -2528.89 643.16 -2.80888
110 1886.53 -1970.18 644.108 -2.81057
120 1636.09 4469.81 645.026 -2.81242
130 1365.2 10110.5 646.008 -2.81381
140 1299.11 7763.78 647.132 -2.81446
150 1317.37 2154.77 648.366 -2.81427
160 1325.05 1565.98 649.632 -2.81337
170 1455.24 -2755.33 650.902 -2.81189
180 1660.57 -8439.1 652.11 -2.80986
190 1746.77 -7693.8 653.178 -2.80784
200 1727.01 -6241.8 654.108 -2.80623
210 1641.79 -2253.65 654.929 -2.80502
220 1589.47 4058.35 655.711 -2.80404
230 1643.91 5633.98 656.546 -2.80309
240 1795.83 4428.75 657.465 -2.80222
250 1779.75 5242.3 658.456 -2.80166
260 1645.54 5235.02 659.525 -2.80146
270 1519.77 5192.92 660.673 -2.80127
280 1564.04 271.861 661.891 -2.80081
290 1689.97 -5163.96 663.101 -2.80001
300 1768.95 -7067.12 664.217 -2.79923
310 1805.31 -11544.5 665.195 -2.79871
320 1743.97 -14031.6 665.971 -2.79849
330 1649.79 -15420.9 666.499 -2.79849
340 1579.16 -15443.2 666.759 -2.79847
350 1593.92 -14753.3 666.755 -2.79833
360 1691.32 -16570.3 666.496 -2.79812
370 1743.26 -15430.6 665.966 -2.79806
380 1723.26 -12204.5 665.187 -2.79818
390 1789.8 -12000.7 664.212 -2.79851
400 1770.69 -11111.3 663.055 -2.7991
410 1715.96 -9645.65 661.735 -2.79986
420 1672.19 -7785.1 660.28 -2.80064
430 1684.11 -3606.6 658.729 -2.80125
440 1783.1 -2091.49 657.147 -2.80179
450 1853.29 1326.24 655.569 -2.80249
460 1851.39 3543.27 654.044 -2.80345
470 1783.61 7141.68 652.615 -2.80461
480 1707.85 8104.59 651.332 -2.80576
490 1631.91 7590.15 650.21 -2.80676
500 1694.43 5409.37 649.236 -2.80757
510 1841.08 -2389.8 648.363 -2.80852
520 1856.4 -2329.6 647.486 -2.80982
530 1808.18 -699.755 646.593 -2.81137
540 1709.05 1181.74 645.711 -2.81293
550 1563.63 5680.05 644.872 -2.81423
560 1513.45 10014.9 644.146 -2.81494
570 1648.06 8565.68 643.589 -2.81532
580 1627.88 10007.3 643.191 -2.81552
590 1605.24 8246.47 642.961 -2.81564
600 1606.65 1681.51 642.865 -2.81561
610 1593.97 -943.84 642.81 -2.81544
620 1630.19 -4934.35 642.743 -2.81514
630 1614.18 -4150.54 642.611 -2.81476
640 1642.17 -1926.22 642.42 -2.8143
650 1777.18 -952.839 642.205 -2.81386
660 1729.19 5105.46 641.993 -2.81363
670 1662.26 9741.17 641.869 -2.81354
680 1666.44 11142.6 641.904 -2.81351
690 1586.54 14759.6 642.127 -2.81347
700 1496.5 16245.3 642.586 -2.81334
710 1545.02 9402.76 643.292 -2.81296
720 1614.16 5885.24 644.152 -2.81227
730 1758.71 307.666 645.098 -2.81148
740 1949.97 -7242.01 646.037 -2.81085
750 1931.28 -4256.94 646.867 -2.8109
760 1723.94 2109.14 647.627 -2.8116
770 1485.97 8336.34 648.416 -2.81236
780 1276.88 15792.3 649.339 -2.81271
790 1345 13965.8 650.5 -2.81252
800 1501.72 8269.78 651.875 -2.81163
810 1503.04 6652.33 653.381 -2.81038
820 1451.61 3317.53 654.98 -2.80892
830 1485.52 170.543 656.621 -2.80718
840 1590.13 -2288.47 658.248 -2.80512
850 1608.53 -2419.11 659.825 -2.80302
860 1584.87 -1393.83 661.347 -2.80107
870 1587.06 726.431 662.832 -2.79926
880 1636.39 -209.607 664.311 -2.79753
890 1652.86 -614.176 665.773 -2.79587
900 1626.44 1874.62 667.215 -2.79442
910 1607.85 2997.07 668.674 -2.79315
920 1595.48 2813.53 670.169 -2.79196
930 1506.11 4034.14 671.702 -2.79079
940 1390.35 3832.15 673.288 -2.78955
950 1426.29 1488.81 674.923 -2.78801
960 1575.28 -4668.6 676.561 -2.78594
970 1769.42 -10428.2 678.101 -2.78359
980 1942.43 -15198.1 679.441 -2.78145
990 1999.3 -18211.4 680.496 -2.78017
1000 1897.19 -18478.6 681.219 -2.77992
1010 1702.61 -14558.1 681.611 -2.78032
1020 1633.28 -12900.6 681.736 -2.7808
1030 1717.95 -13742.8 681.627 -2.78122
1040 1824 -13949.1 681.277 -2.7818
1050 1819.77 -10584.8 680.693 -2.78271
1060 1688.82 -4934.42 679.938 -2.78377
1070 1574.95 -753.015 679.111 -2.78461
1080 1565.73 477.226 678.285 -2.78508
1090 1610.27 470.234 677.484 -2.78524
1100 1712.66 -1718.43 676.707 -2.78526
1110 1884.56 -7733.2 675.913 -2.7855
1120 1964.94 -11244.5 675.005 -2.78634
1130 1931.05 -11379.8 673.924 -2.78793
1140 1833.46 -9504.51 672.67 -2.78995
1150 1705.33 -7942.01 671.276 -2.79201
1160 1556.18 -4329.06 669.775 -2.79371
1170 1446.14 1370.35 668.235 -2.79469
1180 1533.79 1110.2 666.742 -2.79502
1190 1640.39 1281.92 665.3 -2.79507
1200 1671.82 4982.19 663.917 -2.7949
1210 1775.46 1766.63 662.639 -2.79479
1220 1858.65 395.88 661.421 -2.79499
1230 1868.97 1052.96 660.242 -2.79563
1240 1793.16 987.636 659.106 -2.79663
1250 1710.84 514.184 658.012 -2.79772
1260 1745.83 -4208.54 656.945 -2.79883
1270 1780.3 -8295.73 655.831 -2.80012
1280 1720.53 -5712.84 654.614 -2.80148
1290 1656.79 -4049.69 653.327 -2.8027
1300 1620.27 -1813.57 652.001 -2.80366
1310 1685.21 -1423.13 650.672 -2.80435
1320 1864.78 -5676.31 649.341 -2.80514
1330 1947.27 -7319.44 647.951 -2.80645
1340 1856.83 -5118.42 646.477 -2.80828
1350 1642.93 2223.18 644.96 -2.81001
1360 1566.27 5694.43 643.507 -2.81118
1370 1581.79 4940.35 642.169 -2.81195
1380 1532.16 6090.19 640.943 -2.81235
1390 1470.87 7563.89 639.842 -2.81236
1400 1467.69 6123.56 638.88 -2.81195
1410 1572.66 4094.1 638.036 -2.8112
1420 1738.92 898.034 637.276 -2.81031
1430 1910.59 -3591.18 636.547 -2.80972
1440 1950.3 -5445.32 635.781 -2.80982
1450 1801.71 -895.173 634.959 -2.81055
1460 1710.05 1100.97 634.14 -2.81138
1470 1827.05 -2210.46 633.348 -2.8123
1480 1816.21 319.511 632.55 -2.81348
1490 1698.4 6169.83 631.781 -2.81467
1500 1725.85 5309.1 631.117 -2.81577
1510 1727.95 5715.39 630.553 -2.81684
1520 1715.15 8227.31 630.096 -2.81786
1530 1771.7 8104.25 629.776 -2.8189
1540 1792.01 9133.28 629.593 -2.82006
1550 1743.11 12054.9 629.563 -2.82135
1560 1664.1 13741.8 629.724 -2.82262
1570 1575.28 13186.4 630.097 -2.8237
1580 1510.48 12807.7 630.675 -2.82446
1590 1478.82 11689.3 631.447 -2.8248
1600 1534.59 11290.8 632.396 -2.82478
1610 1643.03 8675.84 633.51 -2.82449
1620 1687.7 6476.06 634.752 -2.82411
1630 1691.67 4830.98 636.085 -2.82379
1640 1625.58 4635.57 637.484 -2.82356
1650 1441.23 7837.93 638.949 -2.8233
1660 1316.66 8804.19 640.521 -2.8228
1670 1345.37 5434.3 642.213 -2.82179
1680 1437.49 -507.477 643.971 -2.8201
1690 1491.95 -2030.04 645.711 -2.81794
1700 1602.73 -6603.65 647.395 -2.81553
1710 1708.77 -10353 648.955 -2.81299
1720 1726.86 -10410.6 650.336 -2.81073
1730 1644.4 -6292.7 651.538 -2.80896
1740 1517.84 -20.4348 652.627 -2.80756
1750 1383.36 6015.52 653.706 -2.80626
1760 1353.36 8309.55 654.871 -2.80481
1770 1414.35 5832.55 656.154 -2.80297
1780 1380.48 6213.91 657.528 -2.80083
1790 1249.95 9944.41 658.999 -2.79867
1800 1320.44 7624.97 660.615 -2.79631
1810 1503.39 1126.43 662.337 -2.79326
1820 1650.08 -4430.41 664.062 -2.78979
1830 1722.49 -7498.23 665.697 -2.78643
1840 1794.53 -8934.54 667.189 -2.78354
1850 1796.48 -9185.94 668.513 -2.78129
1860 1617.84 -6687.99 669.67 -2.7797
1870 1526.23 -8673.16 670.693 -2.77833
1880 1938.98 -18169.6 671.541 -2.77686
1890 2214.96 -22451.8 672.072 -2.77601
1900 2093.81 -18135.1 672.221 -2.77684
1910 1784.15 -8155.86 672.065 -2.77862
1920 1567.11 -2100.66 671.766 -2.78017
1930 1643.7 -1890.04 671.434 -2.78131
1940 1822.16 -5564.88 671.073 -2.78233
1950 1967.94 -8868.46 670.627 -2.78373
1960 1973.84 -8770.79 670.045 -2.78578
1970 1837.73 -5603.5 669.33 -2.78826
1980 1605.94 256.898 668.539 -2.79051
1990 1423.08 4681.12 667.769 -2.79197
2000 1447.35 3753.79 667.091 -2.79271
2010 1527.15 -18.7498 666.489 -2.79291
2020 1648.28 -1195.38 665.907 -2.79282
2030 1766.58 -3762.06 665.316 -2.7927
2040 1799.86 -5142.84 664.677 -2.79285
2050 1682.74 -780.822 663.977 -2.7932
2060 1595.96 -696.42 663.273 -2.79349
2070 1542.01 -338.743 662.574 -2.7936
2080 1398.98 4431.49 661.894 -2.79333
2090 1386.37 3126.2 661.296 -2.79258
2100 1501.54 -283.971 660.762 -2.79139
2110 1568.85 -328.082 660.244 -2.78992
2120 1640.38 -1664.96 659.729 -2.78838
2130 1642.01 -1473.94 659.204 -2.78691
2140 1604.78 -820.131 658.668 -2.78557
2150 1656.6 -1948.09 658.13 -2.78428
2160 1862.79 -10132.9 657.561 -2.78315
2170 1956.93 -15091.2 656.843 -2.78267
2180 1910.37 -14145.6 655.898 -2.78306
2190 1852.77 -9416.36 654.743 -2.78405
2200 1741.94 -3541.5 653.459 -2.78524
2210 1601.74 2604.02 652.144 -2.78621
2220 1539.83 6013.68 650.896 -2.78672
2230 1641.24 4331.89 649.766 -2.7869
2240 1743.5 305.302 648.729 -2.78705
2250 1726.84 -3183.98 647.72 -2.78741
2260 1634.6 -2390.09 646.689 -2.78778
2270 1781.52 -5246.24 645.636 -2.78815
2280 1931.94 -9392.75 644.519 -2.78888
2290 1919.23 -6876.98 643.285 -2.79021
2300 1804.23 -2687.89 641.97 -2.7919
2310 1648.62 1916.58 640.64 -2.79343
2320 1657.96 4296.1 639.368 -2.79458
2330 1788.75 2972.62 638.184 -2.79562
2340 1882.61 4662.35 637.079 -2.79688
2350 1740.72 9468.94 636.077 -2.79834
2360 1632.06 12311.5 635.244 -2.79953
2370 1838.82 7729.42 634.613 -2.80066
2380 1957.71 4205.77 634.121 -2.8022
2390 1922.56 4711.38 633.715 -2.80429
2400 1803.64 8919.1 633.4 -2.80662
2410 1728.64 11441.8 633.233 -2.80883
2420 1750.18 12247.5 633.251 -2.81093
2430 1651.84 17404.8 633.473 -2.81291
2440 1420.06 23155.6 633.969 -2.81453
2450 1191.55 27486.9 634.826 -2.81552
2460 1346.46 22539.6 636.094 -2.81584
2470 1729.46 12460.6 637.699 -2.81542
2480 1882.13 6179.02 639.494 -2.81482
2490 1825.05 3547.58 641.376 -2.81466
2500 1737.62 694.56 643.298 -2.81484
2510 1769.6 -5150.18 645.208 -2.81504
2520 1809.72 -8451.97 647.021 -2.81527
2530 1810.16 -9815.93 648.68 -2.81573
2540 1793.19 -10868.4 650.163 -2.8164
