# Time-averaged data for fix 4
# TimeStep c_mytemp c_mypress v_vmyvol v_avgEtotal
10 1277.96 197498 463.091 -2.98723
20 1179.92 192222 462.857 -2.98725
30 993.039 196073 462.548 -2.98677
40 880.642 199602 462.199 -2.98559
50 993.987 194201 461.844 -2.98388
60 1124.28 193994 461.436 -2.98162
70 1159.45 196708 460.969 -2.97902
80 1139.59 194377 460.469 -2.97636
90 1112.89 193509 459.916 -2.97355
100 1145.54 194945 459.301 -2.97049
110 1214.83 201009 458.645 -2.96723
120 1279.72 209657 458.018 -2.96415
130 1285.83 215893 457.515 -2.96181
140 1197.03 217428 457.204 -2.96051
150 1160.69 217689 457.103 -2.96018
160 1220.21 213669 457.21 -2.9607
170 1252.15 206952 457.474 -2.96196
180 1184.75 206610 457.827 -2.96367
190 1150.98 207774 458.259 -2.9657
200 1208.04 205045 458.775 -2.96799
210 1305.7 203251 459.348 -2.97058
220 1234.1 204135 459.96 -2.97355
230 1090.56 203493 460.615 -2.9767
240 1045.81 202771 461.307 -2.97971
250 1164.75 201458 462.025 -2.98255
260 1325.72 200128 462.756 -2.98542
270 1360.26 199002 463.483 -2.98862
280 1252.07 197909 464.194 -2.99212
290 1116.52 194694 464.873 -2.99548
300 1074.38 190586 465.483 -2.99827
310 1108.73 184321 465.971 -3.00031
320 1051.47 184390 466.275 -3.00142
330 980.181 188182 466.393 -3.00161
340 1113.27 189736 466.367 -3.00097
350 1313.49 192622 466.223 -2.99976
360 1367.12 194127 465.995 -2.99857
370 1242.14 193428 465.703 -2.99761
380 1104.03 192830 465.339 -2.99652
390 1105.25 196557 464.904 -2.99497
400 1249.26 194962 464.431 -2.99314
410 1295.77 197118 463.914 -2.99131
420 1171.08 199537 463.375 -2.98958
430 1048.53 197912 462.839 -2.98776
440 1084.92 195407 462.289 -2.98563
450 1278.39 196246 461.7 -2.98324
460 1287.24 199491 461.083 -2.98092
470 1032.79 202945 460.473 -2.97874
480 853.995 206347 459.912 -2.97639
490 1079.53 205273 459.431 -2.97388
500 1375.57 207198 459.028 -2.97139
510 1439.56 209346 458.72 -2.96974
520 1316.8 206038 458.524 -2.96927
530 1208.72 204367 458.409 -2.96943
540 1184.49 202928 458.351 -2.96983
550 1148.52 203778 458.333 -2.9703
560 1090.35 207972 458.367 -2.97081
570 1114.64 210970 458.496 -2.9715
580 1195.78 210398 458.753 -2.9726
590 1144.09 204947 459.126 -2.97414
600 958.147 206099 459.563 -2.97581
