# Time-averaged data for fix 2
# TimeStep c_mytemp c_mypress v_vmyvol v_avgEtotal
10 1672.77 -10309.7 642.907 -2.83762
20 1602.16 -9633.73 642.723 -2.83807
30 1574.72 -9317.12 642.373 -2.83873
40 1561.99 -6513.02 641.875 -2.83948
50 1554.44 -2946.13 641.276 -2.84023
60 1600.94 -1568.73 640.64 -2.841
70 1641.36 -1059.65 639.993 -2.84193
80 1588.69 2966.12 639.352 -2.84301
90 1482.42 5759.09 638.781 -2.84402
100 1465.43 3246.16 638.32 -2.84483
110 1493.65 -1029.94 637.928 -2.84551
120 1406.14 10.0986 637.541 -2.84603
130 1372.72 348.832 637.164 -2.84626
140 1468.53 -1837.26 636.802 -2.84622
150 1606.47 -5161.55 636.419 -2.84615
160 1699.67 -6830.94 635.96 -2.84638
170 1675.58 -2003.6 635.407 -2.84708
180 1538.51 4197.69 634.837 -2.848
190 1408.35 9125.33 634.356 -2.84875
200 1441.54 7983.64 634.04 -2.84921
210 1562.41 1576.11 633.867 -2.84955
220 1680.36 -4576.5 633.73 -2.85007
230 1720.55 -5834.74 633.529 -2.85099
240 1737.9 -4902.69 633.24 -2.85242
250 1633.68 356.479 632.882 -2.85422
260 1429.93 8619.88 632.549 -2.85584
270 1377.9 11466.8 632.368 -2.857
280 1391.28 11744.6 632.392 -2.85778
290 1356.12 10673.8 632.623 -2.85826
300 1287.16 9331.37 633.041 -2.85838
310 1310.44 5103.25 633.615 -2.85809
320 1447.01 -1501.83 634.269 -2.85741
330 1564.03 -4074.86 634.898 -2.85657
340 1595.67 -4840.35 635.452 -2.85593
350 1590.28 -3258.77 635.922 -2.8556
360 1611.04 -2194.05 636.332 -2.85557
370 1626.13 -2437.83 636.699 -2.85582
380 1614.75 -2654.96 637.024 -2.85633
390 1607.49 -2509.7 637.304 -2.85707
400 1634.29 -3157.82 637.539 -2.85799
410 1654.94 -4062.97 637.719 -2.85915
420 1610.26 -817.99 637.837 -2.86051
430 1589.47 1074.58 637.943 -2.86194
440 1640.98 -1990.57 638.064 -2.86346
450 1616.37 -5909.89 638.152 -2.86511
460 1439.68 -3292.92 638.152 -2.86669
470 1339.05 -3191.39 638.094 -2.86777
480 1470.08 -8568.76 637.976 -2.86848
490 1564.15 -9012.22 637.723 -2.86906
500 1622.45 -8438.43 637.321 -2.86978
510 1673.72 -8249 636.782 -2.87076
520 1674.95 -6403.28 636.116 -2.87209
530 1576.83 -2288.58 635.359 -2.8736
540 1417.1 1580.54 634.582 -2.87491
550 1295.12 3581.39 633.847 -2.87572
560 1263.48 3480.78 633.19 -2.87598
570 1274.69 4304.48 632.612 -2.87573
580 1362.58 2880.58 632.119 -2.87508
590 1425.92 1112.6 631.69 -2.87419
600 1407.96 4050.24 631.299 -2.87323
610 1317.6 8458.56 630.992 -2.87219
620 1300.09 9467.01 630.836 -2.87099
630 1380.59 9191.52 630.85 -2.86956
640 1524.28 7851.53 631.028 -2.868
650 1597.34 6987.84 631.343 -2.86662
660 1515.22 9732.58 631.788 -2.86563
670 1471.19 9533.36 632.395 -2.86494
680 1449.2 7075.5 633.162 -2.8643
690 1481.63 1638.29 634.041 -2.86364
700 1578.03 -4567.66 634.94 -2.86292
710 1664.57 -9432.03 635.754 -2.86236
720 1730.92 -13062.6 636.397 -2.86226
730 1700.57 -12512 636.813 -2.86275
740 1663.82 -11517.9 637.008 -2.86375
750 1563.59 -8891.43 637.006 -2.865
760 1491.32 -4898.29 636.854 -2.86618
770 1525.46 -4228.83 636.619 -2.86721
780 1521.14 -4664.87 636.318 -2.86818
790 1414.56 -4324.52 635.945 -2.86901
800 1303.34 -3244.64 635.509 -2.8695
810 1303.56 -2544.55 635.028 -2.86952
820 1426.09 -3345.28 634.512 -2.86917
830 1518.65 -2707.97 633.954 -2.86867
840 1466.69 -1212.41 633.364 -2.86824
850 1293.91 3526.77 632.774 -2.86774
860 1280.38 3430.64 632.252 -2.86696
870 1413.89 -647.992 631.796 -2.86583
880 1544.25 -1915.14 631.347 -2.86459
890 1602.46 -2455.78 630.878 -2.86355
900 1556.4 -1901.38 630.382 -2.86287
910 1449.72 1063.28 629.87 -2.86241
920 1392.27 3516.6 629.389 -2.86191
930 1423.17 4981.1 628.982 -2.86125
940 1493.06 4520.28 628.668 -2.86051
950 1502.1 6358.84 628.447 -2.8598
960 1488.74 6241.1 628.34 -2.85921
970 1468.21 6993.9 628.35 -2.85868
980 1477.59 7097.7 628.483 -2.85818
990 1511.08 6103.04 628.74 -2.85772
1000 1473.46 8474.49 629.11 -2.85735
1010 1406.36 10556.9 629.625 -2.85702
1020 1392.66 10465.5 630.316 -2.85662
1030 1427.77 9868.07 631.185 -2.8561
1040 1532.58 9089.43 632.218 -2.85551
1050 1694.97 2765.56 633.391 -2.85503
1060 1782.22 -1527.16 634.607 -2.85495
1070 1751.53 -1564.34 635.793 -2.85558
1080 1620.97 -630.872 636.942 -2.85676
1090 1347.4 1692.6 638.074 -2.85789
1100 1294.98 -714.015 639.218 -2.85852
1110 1467.43 -8822.81 640.329 -2.85857
1120 1565.1 -14904.8 641.276 -2.85841
1130 1599.02 -17536.8 641.954 -2.85839
1140 1577.84 -14797.8 642.322 -2.85867
1150 1551.64 -11807.4 642.425 -2.85918
1160 1536.01 -11229.9 642.314 -2.85979
1170 1487.7 -7643.98 642.016 -2.8604
1180 1491.13 -7532.33 641.584 -2.86092
1190 1559.24 -8740.93 641.029 -2.86141
1200 1674.59 -10667.7 640.331 -2.86209
1210 1763.45 -12450 639.46 -2.86325
1220 1759.65 -11826.5 638.392 -2.86505
1230 1659.32 -9533.35 637.141 -2.86728
1240 1453.21 -4102.34 635.756 -2.86935
1250 1321.88 434.622 634.325 -2.87075
1260 1323.92 3939.96 632.931 -2.87147
1270 1427.73 6190.84 631.633 -2.87168
1280 1563.55 6062.12 630.466 -2.87171
1290 1614.28 5730.83 629.428 -2.87191
1300 1555.63 7131.89 628.516 -2.87228
1310 1562.65 5540.58 627.743 -2.87277
1320 1568.83 3090.74 627.082 -2.87337
1330 1514.29 1224.13 626.49 -2.87406
1340 1380.32 2892 625.94 -2.87463
1350 1272.03 4927.4 625.454 -2.87481
1360 1306.77 5003.03 625.061 -2.87454
1370 1471.18 1586.55 624.759 -2.87391
1380 1656.82 -2627.85 624.492 -2.87327
1390 1713.93 -3088.14 624.197 -2.87306
1400 1638.72 1559.72 623.868 -2.87339
1410 1490.99 6344.69 623.576 -2.87393
1420 1405.11 9354.58 623.399 -2.87436
1430 1408.33 9336.04 623.384 -2.87454
1440 1482.97 6608.82 623.527 -2.87455
1450 1564.05 4690.98 623.788 -2.87454
1460 1558.75 3029.36 624.13 -2.87465
1470 1534.49 2769.81 624.527 -2.87489
1480 1484.85 2050.11 624.969 -2.87516
1490 1397.79 4730.45 625.451 -2.87536
1500 1367.63 4512.35 626.008 -2.87535
1510 1410.5 1557.77 626.634 -2.87506
1520 1489.79 -1468.13 627.284 -2.87457
1530 1590.66 -6307.62 627.902 -2.87407
1540 1645.86 -8054.44 628.414 -2.87379
1550 1635.32 -8223.66 628.788 -2.8739
1560 1567.79 -7233.59 629.022 -2.87434
1570 1479.24 -3306.35 629.139 -2.87485
1580 1461.67 -336.455 629.202 -2.87527
1590 1511.94 344.468 629.26 -2.87557
1600 1551.44 -2487.37 629.321 -2.87587
1610 1482.26 -2044.71 629.351 -2.87621
1620 1354.25 -815.166 629.351 -2.87643
1630 1278.84 -830.44 629.34 -2.87632
1640 1347.38 -2794.34 629.318 -2.87581
1650 1442.28 -4076.58 629.253 -2.87502
1660 1487.11 -3774.35 629.126 -2.87416
