# Time-averaged data for fix 4
# TimeStep c_mytemp c_mypress v_vmyvol v_avgEtotal
10 1640.91 4989.73 645.525 -2.82689
20 1636.74 3249.32 647.115 -2.82687
30 1543.45 2431.93 648.744 -2.82683
40 1477.31 3163.05 650.4 -2.82666
50 1475.5 1545 652.088 -2.82623
60 1472.44 247.493 653.785 -2.82549
70 1465.93 -245.996 655.47 -2.8245
80 1544.3 -5172.09 657.125 -2.82325
90 1585.41 -8883.1 658.674 -2.82176
100 1487.88 -7834.38 660.059 -2.82033
110 1382.57 -6793.31 661.292 -2.81891
120 1453.39 -9488.31 662.386 -2.81725
130 1465.12 -7825.22 663.309 -2.81534
140 1412.31 -3939.23 664.089 -2.81344
150 1502.07 -4947.2 664.784 -2.81142
160 1629.72 -6165.04 665.385 -2.80925
170 1705.21 -4448.82 665.878 -2.80729
180 1666.15 -76.3462 666.294 -2.80574
190 1614.18 2123.96 666.705 -2.80459
200 1583.28 2506.18 667.151 -2.80362
210 1528.76 4763.74 667.642 -2.80273
220 1412.14 7470.05 668.219 -2.8018
230 1409.82 6606.75 668.92 -2.80072
240 1413.38 4031.73 669.731 -2.79929
250 1552.23 -0.593138 670.607 -2.79762
260 1604.96 -3754.25 671.476 -2.79577
270 1554.97 -5026.25 672.273 -2.79407
280 1574.61 -6792.04 672.973 -2.7925
290 1629.6 -10276.4 673.541 -2.79096
300 1679.37 -13116.4 673.919 -2.78961
310 1676.13 -14028.9 674.062 -2.78856
320 1714.07 -14572.4 673.953 -2.78786
330 1768.54 -14798.5 673.585 -2.78757
340 1689.22 -11156.4 672.967 -2.78766
350 1632.02 -8096.05 672.162 -2.78792
360 1629.86 -8605.66 671.224 -2.78821
370 1568.3 -8405.33 670.153 -2.7885
380 1476.79 -6796.24 668.958 -2.78861
390 1526.07 -8118.14 667.662 -2.78847
400 1667.03 -10719.6 666.247 -2.78822
410 1837.93 -13028.7 664.672 -2.78822
420 1975.96 -16346.9 662.9 -2.78897
430 2021.43 -16997.8 660.884 -2.79082
440 1980.6 -15449.1 658.618 -2.79367
450 1883.88 -11788.7 656.137 -2.79709
460 1735.46 -4125 653.514 -2.80037
470 1609.01 2822.2 650.878 -2.80293
480 1563.42 9389.56 648.349 -2.80468
490 1544.88 12880.5 646.03 -2.80574
500 1573.61 9798.54 643.968 -2.80648
510 1548.22 6982.46 642.114 -2.80707
520 1561.77 4032.05 640.417 -2.80748
530 1680.23 -915.357 638.821 -2.80785
540 1901.98 -3261.32 637.25 -2.80852
550 2059.05 -4003.2 635.664 -2.80998
560 2072.1 -2350.42 634.054 -2.81253
570 2016.49 -1173.48 632.443 -2.81593
580 1946.12 876.773 630.851 -2.81984
590 1913.81 6714.47 629.317 -2.82384
600 1998.95 6677.06 627.916 -2.82805
610 2063.34 5087.41 626.651 -2.83291
620 1973.32 6798.21 625.501 -2.83818
630 1814.31 10920.7 624.49 -2.84315
640 1721.68 12949.7 623.671 -2.84743
650 1753.69 10370.4 623.068 -2.85125
660 1710.71 8745.07 622.644 -2.85479
670 1533.66 9803.21 622.374 -2.85771
680 1364.09 10099.1 622.265 -2.8597
690 1362.21 7056.08 622.314 -2.8608
700 1587.61 774.783 622.473 -2.86136
710 1636.73 -1201.7 622.652 -2.86171
720 1483.81 1634.2 622.82 -2.86198
730 1345.87 3890.38 623.016 -2.86194
740 1318.69 6723.18 623.276 -2.8614
750 1508.43 3086.39 623.63 -2.86037
760 1707.22 771.875 624.034 -2.85907
770 1714.94 4917.95 624.461 -2.85803
780 1553.27 9689.78 624.963 -2.85741
790 1331.2 16188.3 625.618 -2.85688
800 1332.61 15706.2 626.513 -2.85614
