# Time-averaged data for fix 2
# TimeStep c_mytemp c_mypress v_vmyvol v_avgEtotal
5010 343.865 22618.5 525.655 -3.33379
5020 327.766 66806.4 505.377 -3.31485
5030 328.138 170500 470.69 -3.23357
5040 373.831 231205 429.879 -3.06221
5050 561.572 2.14108e+06 391.658 -2.60641
5060 1193.02 3.87886e+06 382.774 -2.22452
5070 639.798 432078 406.404 -2.89925
5080 385.209 211308 423.512 -2.99184
5090 349.73 213865 428.528 -3.01186
5100 485.467 231830 423.471 -2.98863
5110 654.707 407233 410.668 -2.91124
5120 1114.8 1.22413e+06 395.006 -2.68869
5130 1075.47 2.28829e+06 388.298 -2.50317
5140 1105.57 805696 398.54 -2.77375
5150 914.899 286680 409.582 -2.88061
5160 490.287 376775 412.537 -2.89745
5170 579.247 535017 408.946 -2.86205
5180 1232.14 602903 401.593 -2.78433
5190 1190.03 1.38942e+06 393.17 -2.64547
5200 889.453 1.48829e+06 393.317 -2.65877
5210 1276.41 529639 401.418 -2.79823
5220 656.572 601721 406.329 -2.85391
5230 661.951 449202 407.45 -2.87041
5240 823.83 504907 403.576 -2.83912
5250 1018.09 991565 396.346 -2.73904
5260 997.93 1.43801e+06 392.687 -2.66212
5270 963.823 934846 396.707 -2.74998
5280 670.902 612827 402.824 -2.84694
5290 832.75 350220 405.703 -2.87904
5300 630.306 572532 402.33 -2.84947
5310 757.52 996551 396.215 -2.75711
5320 936.041 1.24993e+06 393.353 -2.69831
5330 857.109 974262 396.244 -2.75955
5340 766.919 591753 401.296 -2.84014
5350 812.683 449030 403.259 -2.86235
5360 674.653 683656 400.436 -2.83061
5370 764.522 950200 396.15 -2.76436
5380 811.198 1.11447e+06 394.328 -2.72977
5390 806.495 903064 396.564 -2.77342
5400 784.559 621660 400.009 -2.82664
5410 698.185 610289 400.998 -2.83922
5420 783.322 676520 399.258 -2.81721
5430 847.117 868335 395.972 -2.77195
5440 645.789 1.16445e+06 394.185 -2.73948
5450 793.448 824087 396.751 -2.78762
5460 758.423 627804 399.715 -2.8301
5470 649.31 641856 400.317 -2.83821
5480 847.876 652634 398.457 -2.81656
5490 754.355 1.01126e+06 395.198 -2.76563
5500 777.201 1.00392e+06 394.566 -2.75369
5510 622.381 856148 396.791 -2.79428
5520 716.419 638951 399.572 -2.83609
5530 803.268 563887 400.038 -2.84284
5540 725.058 789599 397.415 -2.80914
5550 753.605 1.00561e+06 394.837 -2.76423
5560 726.314 975241 395.018 -2.76823
5570 561.484 797881 397.514 -2.81237
5580 666.972 584116 399.792 -2.8438
5590 721.903 637836 399.149 -2.836
5600 721.547 855183 396.409 -2.79603
5610 749.478 1.01364e+06 394.512 -2.76256
5620 681.608 946573 395.553 -2.78292
5630 742.393 652176 398.296 -2.82543
5640 600.379 662211 399.19 -2.83656
5650 617.258 752599 398.12 -2.82127
5660 787.217 827754 396.395 -2.79477
5670 769.631 958398 395.24 -2.77534
5680 738.461 867007 396.142 -2.79161
5690 694.815 721814 397.91 -2.81862
5700 640.011 696122 398.614 -2.82871
5710 654.286 720610 397.812 -2.81786
5720 652.089 877366 396.117 -2.79126
5730 796.103 903245 395.417 -2.77899
5740 791.533 828255 396.106 -2.79056
5750 638.102 778164 397.25 -2.80863
5760 623.067 698050 397.947 -2.81903
5770 667.435 739980 397.307 -2.80998
5780 707.135 878467 395.965 -2.7887
5790 750.475 895223 395.647 -2.78307
5800 783.773 805744 396.58 -2.79841
5810 792.327 717507 397.577 -2.81363
5820 708.501 740833 397.472 -2.81249
5830 625.58 838168 396.623 -2.79956
5840 696.867 829668 396.208 -2.79294
5850 667.901 849859 396.296 -2.79451
5860 637.866 800742 397.031 -2.8065
5870 786.79 675114 397.596 -2.81492
5880 658.65 831965 396.771 -2.80258
5890 713.768 850943 396.188 -2.79287
5900 754.168 818491 396.343 -2.79535
5910 695.883 819520 396.823 -2.80316
5920 720.83 735009 397.42 -2.8125
5930 647.63 780937 397.259 -2.81014
5940 727.789 782606 396.738 -2.80208
5950 753.809 839101 396.077 -2.79198
5960 710.674 887719 396.01 -2.79117
5970 744.899 742940 396.947 -2.80624
5980 585.535 746407 397.223 -2.81034
5990 534.212 822748 396.845 -2.80434
6000 805.882 752412 396.551 -2.79966
6010 747.518 868510 395.892 -2.78917
6020 696.802 840979 396.014 -2.79116
6030 678.883 780157 396.711 -2.80204
6040 719.831 750311 397.151 -2.80864
6050 810.949 730665 396.83 -2.80425
6060 711.133 876342 395.785 -2.78815
6070 761.568 838439 395.58 -2.78484
6080 629.706 834226 396.039 -2.79252
6090 567.44 777861 396.9 -2.80642
6100 690.658 683905 397.356 -2.81305
6110 686.655 791099 396.38 -2.79875
6120 696.956 893894 395.303 -2.78082
6130 732.338 858844 395.437 -2.78281
6140 736.277 776191 396.369 -2.79762
6150 666.777 734578 396.976 -2.80654
6160 552.689 792774 396.769 -2.80325
6170 692.217 771535 396.32 -2.79612
6180 713.26 862549 395.652 -2.78532
6190 747.01 858516 395.787 -2.78737
6200 810.873 736250 396.602 -2.79982
6210 674.402 777054 396.705 -2.80131
6220 620.281 804798 396.438 -2.79721
6230 671.07 808762 396.23 -2.79381
6240 774.844 800151 396.135 -2.79218
6250 805.838 810319 396.076 -2.79129
6260 774.441 823908 396.193 -2.79346
6270 739.773 751950 396.516 -2.79893
6280 560.797 806047 396.319 -2.79627
6290 552.511 845738 396.207 -2.79454
6300 723.444 745891 396.554 -2.79972
6310 726.872 806273 396.344 -2.79628
6320 735.109 829984 396.181 -2.79353
6330 791.537 781586 396.35 -2.79619
6340 682.218 810236 396.387 -2.79691
6350 707.025 775799 396.451 -2.79807
6360 711.445 826904 396.316 -2.79606
6370 804.442 775883 396.414 -2.7978
6380 750.719 780759 396.239 -2.79561
6390 565.224 875391 395.944 -2.79128
6400 678.383 774954 396.445 -2.79939
6410 712.156 759921 396.737 -2.80371
6420 706.329 776581 396.443 -2.79933
6430 635.363 844228 395.906 -2.79091
6440 673.281 839822 395.93 -2.79121
6450 770.643 754237 396.421 -2.79872
6460 702.181 790147 396.408 -2.79847
6470 615.179 822732 396.252 -2.79599
6480 660.12 777049 396.316 -2.79685
6490 660.582 818369 396.184 -2.79457
6500 711.789 802780 396.226 -2.79494
6510 749.459 802570 396.355 -2.79671
6520 788.863 773805 396.464 -2.79835
6530 708.704 805296 396.281 -2.79565
6540 631.585 845234 396.208 -2.79462
6550 726.907 754091 396.598 -2.80071
6560 752.215 769867 396.472 -2.79886
6570 715.155 835822 395.983 -2.79129
6580 747.838 808829 395.884 -2.78986
6590 697.572 819889 395.994 -2.79184
6600 644.231 793922 396.338 -2.79748
6610 621.723 776033 396.595 -2.80144
6620 695.811 786502 396.554 -2.80066
6630 891.824 761157 396.239 -2.79598
6640 792.673 860775 395.572 -2.78585
6650 670.502 847272 395.628 -2.78725
6660 568.482 793122 396.34 -2.79884
6670 585.438 752349 396.963 -2.80833
6680 726.455 720219 396.865 -2.80688
6690 751.788 827068 395.806 -2.79075
6700 740.014 897548 395.118 -2.77922
6710 728.241 833341 395.682 -2.78863
6720 724.58 757961 396.728 -2.80505
6730 755.797 700125 397.141 -2.8113
6740 640.992 809425 396.33 -2.7995
6750 726.035 844378 395.553 -2.78688
6760 818.042 837766 395.395 -2.78454
6770 678.658 851619 395.85 -2.79254
6780 649.508 728793 396.837 -2.80813
6790 651.437 721666 396.928 -2.80957
6800 619.944 823536 396.033 -2.79588
6810 750.783 847468 395.368 -2.78495
6820 773.889 856215 395.426 -2.7859
6830 750.363 781821 396.171 -2.79791
6840 715.717 754236 396.725 -2.80643
6850 743.54 737446 396.594 -2.80484
6860 695.506 821807 395.688 -2.79154
6870 586.008 909515 395.158 -2.78293
6880 664.135 782235 395.904 -2.79501
6890 626.03 761350 396.562 -2.80464
6900 647.316 765768 396.655 -2.80579
6910 791.562 771174 396.258 -2.79953
6920 868.026 817263 395.49 -2.78764
6930 683.016 904346 395.077 -2.78119
6940 627.278 828302 395.955 -2.79621
6950 721.361 697675 397.172 -2.81453
6960 726.896 707848 397.049 -2.8129
6970 690.288 835055 395.743 -2.79317
6980 723.134 890667 394.866 -2.77859
6990 638.885 876326 395.263 -2.78553
7000 636.059 748985 396.605 -2.80685
7010 646.371 686480 397.264 -2.81601
7020 607.31 766562 396.441 -2.80385
7030 690.117 867325 395.163 -2.7832
7040 764.656 893408 394.808 -2.77671
7050 751.282 818317 395.679 -2.79083
7060 686.415 746507 396.835 -2.80849
7070 728.454 692185 397.183 -2.8135
7080 689.989 788777 396.153 -2.79849
7090 673.808 913669 395.036 -2.78006
7100 811.023 842657 395.315 -2.78461
7110 786.883 763365 396.221 -2.79881
7120 623.537 765347 396.691 -2.8061
7130 651.218 753769 396.616 -2.80517
7140 725.041 792652 395.936 -2.79497
7150 697.257 864315 395.207 -2.78334
7160 599.971 876317 395.377 -2.78632
7170 613.148 752431 396.453 -2.80326
7180 620.022 716605 396.943 -2.80994
7190 649.293 789057 396.361 -2.80074
7200 823.408 817113 395.538 -2.78737
7210 793.14 890398 395.083 -2.77973
7220 709.499 826250 395.754 -2.79096
7230 708.144 730992 396.767 -2.80639
7240 711.86 735623 396.887 -2.80814
7250 750.852 787528 396.116 -2.79674
7260 783.754 870901 395.238 -2.78288
7270 788.562 844975 395.249 -2.78342
7280 635.057 808345 395.927 -2.79471
7290 574.426 760135 396.7 -2.80691
7300 723.737 707945 396.858 -2.80936
7310 745.89 802414 395.872 -2.79483
7320 685.857 900025 394.944 -2.77966
7330 649.271 863699 395.32 -2.78611
7340 718.936 743602 396.513 -2.80481
7350 793.433 685711 396.935 -2.81091
7360 686.323 801628 395.914 -2.79617
7370 640.417 899749 394.917 -2.77975
7380 731.197 846797 395.187 -2.78422
7390 757.397 771212 396.121 -2.799
7400 784.203 722158 396.648 -2.80698
7410 775.934 760468 396.144 -2.80007
7420 715.992 854541 395.143 -2.78488
7430 618.605 901751 394.916 -2.78156
7440 623.255 789713 395.948 -2.79868
7450 608.884 715792 396.877 -2.81231
7460 601.707 748009 396.7 -2.80949
7470 690.662 799231 395.774 -2.79516
7480 702.659 885818 394.925 -2.781
7490 701.084 867744 395.195 -2.7853
7500 695.148 767470 396.356 -2.80348
7510 742.357 690077 397.041 -2.8132
7520 721.727 760807 396.302 -2.80252
7530 752.156 884322 395.083 -2.78291
7540 787.489 875953 394.941 -2.78052
7550 713.394 797576 395.815 -2.7949
7560 567.021 759996 396.714 -2.80877
7570 588.201 722609 396.996 -2.8129
7580 676.471 769863 396.249 -2.80179
7590 679.32 890219 395.198 -2.78454
7600 786.022 847609 395.239 -2.78477
7610 783.656 778046 395.963 -2.79601
7620 658.273 779455 396.452 -2.80347
7630 659.156 767266 396.611 -2.8059
7640 784.986 751187 396.278 -2.80099
7650 768.51 839543 395.383 -2.78735
7660 654.512 908324 395.076 -2.78254
7670 648.644 786322 396.083 -2.79917
7680 651.877 695975 396.925 -2.81144
7690 587.725 769693 396.454 -2.80438
7700 720.37 826829 395.517 -2.78932
7710 854.738 853080 394.947 -2.77987
7720 675.944 886771 395.205 -2.78447
7730 610.457 749476 396.47 -2.80477
7740 665.394 689492 397.093 -2.81344
7750 711.895 775090 396.273 -2.80131
7760 739.903 885711 395.142 -2.78296
7770 738.742 868522 395.115 -2.78236
7780 693.653 788249 396.008 -2.79661
7790 685.699 761035 396.805 -2.80872
7800 833.668 696005 396.937 -2.81092
7810 761.361 803032 395.787 -2.79456
