# Time-averaged data for fix 2
# TimeStep c_mytemp c_mypress v_vmyvol v_avgEtotal
10 1369.73 770735 397.851 -2.66929
20 1557.74 773289 397.634 -2.66597
30 1704.04 757998 397.201 -2.66002
40 1572.59 865503 396.579 -2.65124
50 1516.67 867834 396.35 -2.64868
60 1409.96 876885 396.663 -2.65532
70 1291.78 812113 397.474 -2.66973
80 1027.96 747136 398.369 -2.6839
90 1028.55 699646 398.864 -2.69075
100 1113.7 725507 398.662 -2.68707
110 1291.29 787690 397.939 -2.67503
120 1523.44 825693 397.122 -2.66054
130 1555.56 878602 396.53 -2.64959
140 1470.25 914214 396.52 -2.64883
150 1481.3 836750 397.281 -2.66147
160 1524.11 714645 398.261 -2.67621
170 1370.89 708706 398.683 -2.68216
180 1245.64 760145 398.457 -2.67893
190 1294.19 782187 397.932 -2.67069
200 1420.84 764898 397.243 -2.66007
210 1355.57 909175 396.446 -2.64684
220 1382.91 923309 396.374 -2.64516
230 1411.79 810004 397.114 -2.6571
240 1358.27 789281 398.005 -2.67063
250 1444.91 704846 398.734 -2.68107
260 1304.85 732408 398.842 -2.68221
270 1270.71 775769 398.458 -2.67606
280 1501.18 761597 397.856 -2.66652
290 1457.51 873361 397.077 -2.65397
300 1391.65 905735 396.81 -2.6491
310 1433.73 846160 397.267 -2.65654
320 1495.18 739640 398.009 -2.66823
330 1257.5 778198 398.421 -2.67412
340 1254.12 761367 398.608 -2.6769
350 1345 709401 398.492 -2.67492
360 1230.82 831833 397.833 -2.66442
370 1386.45 878812 397.369 -2.65588
380 1538.79 805964 397.412 -2.65574
390 1452.34 829563 397.582 -2.65799
400 1351.5 818355 397.944 -2.66364
410 1527.45 712146 398.359 -2.66971
420 1508.12 764011 398.242 -2.66801
430 1361.2 813147 397.862 -2.66231
440 1309.18 832597 397.556 -2.65763
450 1423.67 840948 397.507 -2.65683
460 1463.74 772429 397.698 -2.65982
470 1169.42 893214 397.841 -2.66222
480 1344.23 770314 398.482 -2.67257
490 1557.46 644582 398.894 -2.67797
500 1382.45 819612 398.384 -2.67021
510 1538.48 768788 397.821 -2.66134
520 1443.79 886306 397.215 -2.65202
530 1487.9 869298 397.126 -2.65079
540 1388.86 826741 397.563 -2.65832
550 1253.9 830794 398.22 -2.66932
560 1341 690983 398.992 -2.68116
570 1240.03 686039 399.034 -2.68158
580 1122.28 827489 398.357 -2.67071
590 1370.09 797457 397.74 -2.6602
600 1403.83 889044 397.237 -2.65097
610 1533.46 852911 397.313 -2.65134
620 1616.66 759953 397.711 -2.65711
630 1410.94 821411 397.967 -2.66108
640 1429.02 726049 398.229 -2.66529
650 1322.42 780288 398.067 -2.66299
