Temp                     Press                     Vol                     Etotal
899.008508455763 499714.121552362 401.130424835074 -2.80165669532444
923.760744552881 499665.443172048 401.407676842894 -2.79839319166422
949.311082811623 499726.025843648 401.412266030657 -2.79287055989495
973.559170687342 499722.121469881 401.546921181823 -2.78806494599778
998.960144882037 499906.709649463 401.434673747953 -2.78153155825967
1024.05834835351 499689.25468597 401.426270053028 -2.77628391494764
1048.69918002279 499789.074314827 401.649192379764 -2.77169789067955
1073.80492534851 499713.978702661 401.711831527197 -2.7669448389199
1098.99154845433 499678.547107592 401.787067515853 -2.76187825057382
1124.04500759604 499776.731031949 401.969021132042 -2.75731661113949
1148.22996162001 499897.559990729 401.863000423681 -2.75165927525336
1173.50318324002 499792.570196711 402.224926515322 -2.74763095267602
1197.92001433583 499757.103728846 402.124489284993 -2.74186285341997
1223.35237976275 499718.021058848 402.154621058349 -2.73698189860901
1247.33551823925 499596.78717486 402.393426138305 -2.7321997002219
1273.32723236442 499824.40072585 402.464582210989 -2.72652150439937
1298.57023096112 499696.325234459 402.468598170874 -2.72123619680387
1323.02591639009 499709.125644384 402.625837105897 -2.71653328775949
1348.63420931701 499760.451764045 402.630191504165 -2.7113552313751
1372.864900458 499377.866868985 402.624507975577 -2.70579554173026
1399.03884269842 499956.588031163 402.894644635735 -2.70172246935663
1992.62306587536 -380.504290411332 682.369453358386 -2.70892195891859
1968.04371311086 -187.029663758659 681.56885918144 -2.71277038353346
1939.90089303332 -360.687720090373 676.410418018428 -2.72740925263721
1918.90392991208 -83.77737488331 673.263106416827 -2.73414352772469
1894.17217676621 -271.049481913797 673.402868277691 -2.73923630323778
1874.57417801257 -321.649251941735 661.435229324221 -2.75684478457197
1841.49354184031 -92.8826279833187 666.893139211218 -2.75702954745599
1819.09358548347 -345.069739199506 664.611218030411 -2.76263891240709
1799.17383665296 -193.058529076656 663.011077128812 -2.767685264634
1766.02489453667 -182.59513772388 662.531488734663 -2.77230858309671
1743.02711457173 -213.805327785099 660.072719576126 -2.77921941611994
1721.02993905952 -203.738449359201 658.458766111596 -2.78628332101975
1693.67180618173 -423.668436462776 653.796490485867 -2.79654427286679
1668.97905265469 -269.741634276638 648.615438891751 -2.81083005822978
1648.23201143841 -311.437049668337 646.530427876087 -2.81522426952108
1623.83086593248 -248.670482776991 648.929274483822 -2.81963085199224
1593.50983289464 -212.990147922431 645.40138725064 -2.82867184475912
1570.06274787553 -236.321070603234 642.892022376726 -2.8338628568716
1546.41418714137 -329.00780654683 642.391929338982 -2.84135689571628
1519.83737782417 -263.10196502633 640.14632918413 -2.85008246691818
1494.40235350832 -325.063577923148 636.368444777711 -2.85981236521422
