# Time-averaged data for fix 2
# TimeStep c_mytemp c_mypress v_vmyvol v_avgEtotal
5010 343.222 19860.4 527.145 -3.33452
5020 323.373 45737.6 514.401 -3.32556
5030 314.148 104142 491.685 -3.29154
5040 348.84 196100 462.84 -3.20554
5050 422.371 232194 432.416 -3.07078
5060 457.829 595907 403.585 -2.9024
5070 888.447 2.75051e+06 385.227 -2.46176
5080 696.545 1.2771e+06 394.006 -2.73525
5090 457.666 261244 412.836 -2.95574
5100 390.624 210676 426.266 -3.01316
5110 404.487 219702 433.19 -3.04095
5120 499.774 222977 434.54 -3.04527
5130 576.058 222505 431.121 -3.02863
5140 546.367 234397 423.607 -2.99364
5150 502.772 321412 412.908 -2.93565
5160 695.939 640385 401.102 -2.83106
5170 1025.7 1.22424e+06 393.098 -2.69737
5180 916.727 1.06339e+06 395.046 -2.73837
5190 706.062 464903 404.239 -2.86316
5200 519.558 302309 412.895 -2.92563
5210 580.205 246549 418.007 -2.95313
5220 635.219 232236 418.804 -2.95647
5230 551.606 261314 415.369 -2.93924
5240 542.486 351787 408.603 -2.89822
5250 798.507 608940 400.414 -2.82443
5260 998.049 1.01903e+06 394.804 -2.74025
5270 893.619 895093 396.236 -2.76535
5280 547.5 550966 403.031 -2.85812
5290 586.245 288938 410.245 -2.91675
5300 623.746 220253 414.053 -2.93549
5310 549.771 240172 413.372 -2.93189
5320 543.43 306455 408.794 -2.90677
5330 690.615 540119 401.882 -2.85153
5340 932.502 871335 396.337 -2.77613
5350 992.497 834198 395.957 -2.76874
5360 539.536 662195 400.323 -2.83283
5370 602.118 348393 406.547 -2.89324
5380 694.05 260760 410.451 -2.91606
5390 638.153 277087 410.571 -2.91633
5400 519.312 369381 407.379 -2.89575
5410 612.631 538846 402.589 -2.85257
5420 976.309 637904 398.6 -2.80636
5430 871.518 804341 397.037 -2.78628
5440 664.797 663886 399.522 -2.82239
5450 651.71 418171 404.158 -2.86993
5460 703.929 322436 407.507 -2.89441
5470 686.277 318068 408.091 -2.89812
5480 590.562 375694 405.972 -2.88345
5490 635.605 475182 402.173 -2.85198
5500 708.848 701682 398.444 -2.81075
5510 735.306 767005 397.695 -2.80008
5520 735.115 579521 400.513 -2.83523
5530 709.561 430760 404.43 -2.87393
5540 750.262 328486 407.161 -2.8943
5550 685.656 329407 407.296 -2.89521
5560 623.858 385435 404.894 -2.87858
5570 586.807 596274 401.165 -2.84341
5580 811.52 661110 398.872 -2.81424
5590 913.64 607500 398.894 -2.81414
5600 610.72 628477 400.653 -2.83623
5610 605.984 426126 403.856 -2.86968
5620 635.689 328413 405.989 -2.88532
5630 626.364 373427 405.598 -2.8822
5640 601.679 515757 403.48 -2.86316
5650 832.646 520512 401.502 -2.8421
5660 952.373 543603 399.951 -2.8265
5670 715.073 698758 399.373 -2.82082
5680 695.209 540987 401.235 -2.84338
5690 590.034 440172 403.771 -2.86744
5700 574.286 395587 405.357 -2.8806
5710 644.432 389628 405.353 -2.88041
5720 685.934 437480 403.756 -2.86712
5730 704.166 547646 401.381 -2.84427
5740 764.451 640155 399.833 -2.82615
5750 850.304 550250 400.139 -2.82923
5760 706.235 549561 401.339 -2.84209
5770 648.637 488520 403.138 -2.86105
5780 712.748 364229 404.603 -2.87364
5790 690.395 392053 404.176 -2.87052
5800 641.675 527590 402.291 -2.85357
5810 671.637 604526 400.838 -2.83735
5820 805.637 518948 400.751 -2.83603
5830 732.999 543279 401.127 -2.83997
5840 699.466 533023 402.09 -2.85058
5850 755.9 431473 403.376 -2.86284
5860 668.789 440727 403.755 -2.86621
5870 671.175 455935 403.226 -2.86169
5880 698.892 498508 402.099 -2.85138
5890 718.931 541190 400.997 -2.84019
5900 721.157 568235 400.533 -2.83538
5910 690.238 546824 401.041 -2.84107
5920 678.85 486930 402.176 -2.85244
5930 639.176 468313 403.148 -2.86157
5940 682.013 425922 403.567 -2.86525
5950 722.176 444322 402.948 -2.85988
5960 752.947 513533 401.581 -2.84705
5970 732.826 599448 400.508 -2.83565
5980 783.01 539392 400.735 -2.83817
5990 767.107 481550 401.564 -2.84658
6000 645.261 499760 402.199 -2.85303
6010 612.292 482805 402.759 -2.85865
6020 670.934 451363 403.031 -2.86119
6030 738.464 455158 402.604 -2.85742
6040 708.845 538793 401.646 -2.84818
6050 758.738 531841 401.165 -2.84309
6060 803.276 500674 401.145 -2.84311
6070 698.317 539662 401.252 -2.84462
6080 646.431 512325 401.846 -2.85104
6090 665.995 474231 402.607 -2.85853
6100 726.119 436434 402.955 -2.8618
6110 667.055 463002 402.426 -2.85728
6120 575.392 531556 401.428 -2.84751
6130 652.824 549354 400.85 -2.84124
6140 809.179 526286 400.988 -2.84236
6150 847.565 485652 401.482 -2.84715
6160 687.833 520271 401.87 -2.85121
6170 647.439 490839 402.458 -2.8573
6180 723.571 436289 402.862 -2.86114
6190 740.342 460171 402.403 -2.85728
6200 689.869 535618 401.44 -2.84809
6210 739.743 533099 400.931 -2.84285
6220 750.721 488876 400.869 -2.84248
6230 608.122 533762 400.784 -2.84192
6240 586.827 537278 401.145 -2.84581
6250 757.777 465279 401.952 -2.85357
6260 807.819 437419 402.282 -2.85646
6270 683.223 497101 401.788 -2.85209
6280 624.496 530627 401.231 -2.84655
6290 724.106 502000 401.059 -2.84479
6300 726.638 518921 400.998 -2.84419
6310 668.482 525836 401.207 -2.8464
6320 665.179 487091 401.738 -2.85164
6330 704.537 460086 402.082 -2.85476
6340 692.584 487910 401.896 -2.85294
6350 686.068 508101 401.528 -2.84925
6360 697.168 496616 401.247 -2.8464
6370 689.588 507316 400.961 -2.84351
6380 754.067 502371 400.765 -2.84149
6390 734.476 526665 400.658 -2.84048
6400 660.936 541077 400.946 -2.84362
6410 669.191 487441 401.748 -2.85168
6420 690.127 453376 402.376 -2.85738
6430 675.359 465213 402.357 -2.85709
6440 742.466 483432 401.817 -2.85199
6450 826.993 516746 401.071 -2.84473
6460 834.882 549778 400.599 -2.84021
6470 746.133 541549 400.828 -2.84326
6480 673.286 489021 401.62 -2.85178
6490 627.434 464051 402.269 -2.8582
6500 593.796 476998 402.425 -2.85979
6510 647.021 460052 402.176 -2.85753
6520 631.061 494952 401.419 -2.85034
6530 603.488 552008 400.632 -2.84208
6540 667.876 542295 400.555 -2.84079
6550 777.82 501082 401.071 -2.84548
6560 814.244 491632 401.646 -2.85077
6570 801.102 479334 402.076 -2.8549
6580 732.072 481751 402.216 -2.85648
6590 705.366 459868 402.046 -2.85525
6600 691.616 469316 401.308 -2.84901
6610 596.205 576852 400.295 -2.83894
6620 663.268 554577 400.247 -2.83831
6630 722.575 487345 400.974 -2.84548
6640 674.837 486337 401.589 -2.85118
6650 623.002 492866 402.006 -2.85508
6660 691.854 436019 402.21 -2.85682
6670 706.139 453739 401.553 -2.85097
6680 647.865 563947 400.359 -2.83894
6690 706.995 572912 399.999 -2.83462
6700 787.206 501978 400.629 -2.84087
6710 716.797 494234 401.384 -2.84808
6720 687.362 459977 401.988 -2.85384
6730 648.669 456167 402.025 -2.85417
6740 587.595 524357 401.514 -2.84911
6750 708.705 498678 401.24 -2.84601
6760 808.93 482542 400.967 -2.84319
6770 707.748 562026 400.593 -2.8394
6780 712.465 525841 400.984 -2.84358
6790 752.536 451537 401.705 -2.85048
6800 677.359 479539 401.84 -2.85177
6810 628.289 503831 401.652 -2.85001
6820 652.645 490492 401.48 -2.84825
6830 696.722 492192 401.189 -2.84532
6840 704.823 517597 400.83 -2.8416
6850 687.897 531297 400.723 -2.84039
