# Time-averaged data for fix 4
# TimeStep c_mytemp c_mypress v_vmyvol v_avgEtotal
10 1007.08 1.13427e+06 393.458 -2.66641
20 910.162 1.13419e+06 393.923 -2.6764
30 1037.65 913415 395.432 -2.70615
40 1021.85 841120 396.252 -2.71927
50 1124.42 890009 395.628 -2.70781
60 1217.56 1.05067e+06 394.075 -2.67824
70 1158.63 1.19096e+06 393.026 -2.65522
80 1142.23 1.10411e+06 393.589 -2.66757
90 1152.23 958358 395.099 -2.69827
100 1188.32 806705 396.164 -2.71741
110 998.348 919252 395.627 -2.70851
120 1066.86 1.03968e+06 394.311 -2.68348
130 1082.55 1.1573e+06 393.422 -2.6651
140 983.965 1.10476e+06 393.877 -2.6753
150 931.863 964821 395.245 -2.70256
160 956.617 869168 396.312 -2.7217
170 1134.89 829641 396.144 -2.71874
180 1039.11 1.02314e+06 394.566 -2.68975
190 1076.26 1.18323e+06 393.22 -2.6605
200 1182.69 1.1163e+06 393.425 -2.66451
210 1048.97 1.00429e+06 394.697 -2.69044
220 1056.94 876452 395.976 -2.71416
230 1122.7 835091 396.133 -2.71682
240 1122.79 970421 394.866 -2.69437
250 1170.03 1.13886e+06 393.391 -2.6642
260 1272.93 1.14963e+06 393.108 -2.65829
270 1248.27 1.03051e+06 394.134 -2.68082
280 918.468 935051 395.463 -2.70706
290 740.979 876736 396.186 -2.72043
300 942.422 877187 395.766 -2.71321
310 1061.23 1.04022e+06 394.331 -2.68589
320 1101.12 1.15577e+06 393.273 -2.66272
330 1091.75 1.12921e+06 393.58 -2.66906
340 1088.44 964173 394.989 -2.69774
350 1038.73 841912 396.071 -2.71645
360 889.017 918967 395.817 -2.71144
370 1185.62 963928 394.744 -2.69121
380 1350.56 1.10312e+06 393.466 -2.66531
390 1271.3 1.15412e+06 393.085 -2.65748
400 1099.96 1.07217e+06 394.083 -2.67996
410 1071.4 868665 395.614 -2.70969
420 894.259 874684 396.087 -2.71802
430 1056.69 910958 395.353 -2.70535
440 1148.56 1.06209e+06 393.915 -2.6779
450 1071.55 1.17692e+06 393.048 -2.65947
460 872.221 1.13797e+06 393.742 -2.67527
470 984.214 914191 395.58 -2.7121
480 1229.19 749354 396.61 -2.72887
490 1060.69 903835 395.517 -2.71057
500 990.984 1.1463e+06 393.61 -2.67242
510 1174.2 1.19399e+06 392.955 -2.65724
520 1219.17 1.05469e+06 393.978 -2.67924
530 964.925 947840 395.559 -2.71029
540 1062.93 796350 396.54 -2.72768
550 1054.06 881864 395.793 -2.7153
560 998.651 1.09764e+06 394.049 -2.68142
570 1065.48 1.18664e+06 393.152 -2.66143
580 1153.22 1.08229e+06 393.878 -2.67707
590 1071.95 923262 395.315 -2.7049
600 918.291 874490 396.106 -2.71879
610 1084.66 889577 395.742 -2.71223
620 1184.05 1.01643e+06 394.417 -2.68752
630 976.915 1.19727e+06 393.361 -2.66493
640 1156.98 1.08223e+06 393.895 -2.67631
650 1298.17 933800 395.203 -2.70191
660 1262.23 844232 395.891 -2.7147
