Temp                     Press                     Vol                     Etotal
898.8907148318 999903.660593774 394.378689292166 -2.72732489230378
923.545835628261 999818.998047301 394.43189679884 -2.72171674279742
947.491624000115 999651.504871685 394.513560050728 -2.71788573289946
974.029270807879 999822.315912609 394.507366393633 -2.71196631993592
998.071847593876 999775.751037283 394.536963958906 -2.70682968256643
1023.52398856087 999810.360378646 394.598142420291 -2.70263258764683
1047.57387257036 1000021.08767486 394.714124498919 -2.69806620385287
1073.36676590691 999904.754422581 394.697294676658 -2.6921400910311
1097.74229901696 999791.780748176 394.79418646837 -2.68855899404325
1122.42847220517 999717.659571113 394.799520398371 -2.68323035987268
1148.01345236617 999821.59126204 394.785476475603 -2.67750379104923
1172.85693370222 999717.812940355 394.912399120587 -2.67405499717991
1198.4912727787 999622.117301708 394.946414326667 -2.66902607770354
1223.06679214071 1000067.0813795 394.957401495916 -2.66389556380994
1247.43038594177 999834.714098042 395.039816472058 -2.66004112998878
1272.3825570591 999955.552975442 395.113122267852 -2.65445103718742
1298.48038087777 999801.110813827 395.132307525956 -2.64961629770093
1323.03726000204 999804.190624577 395.126058303178 -2.64379266411549
1347.99059352044 999819.138626082 395.228320747574 -2.63890216675727
1373.34424283688 999671.182230715 395.230512650813 -2.63395164084737
1398.2957451599 999803.958704738 395.237767789465 -2.62844814019012
1993.713027269 -265.855888912468 686.693385523878 -2.70656518187762
1971.17087694352 -507.937543347944 675.565008986245 -2.71964761530017
1945.02734474451 -340.326710865309 671.988786904483 -2.72790397754545
1915.51709897248 -187.597900427858 671.749380757757 -2.73612465946567
1893.94314504513 -64.2763411413464 676.941066006402 -2.73619531367376
1869.43279176242 -373.825797016855 669.189017908409 -2.75061553297709
1843.68901497145 -286.357256576087 662.012986368043 -2.76037259995026
1820.82892022174 -304.99429648431 663.667797562009 -2.76205314308658
1792.27784459163 -244.927630734872 661.578217581705 -2.77082470303648
1769.75694909708 -162.973494266003 660.322011461205 -2.77569644601588
1747.27971986644 -193.241991973341 658.377728209205 -2.77893278035605
1721.71687155281 -457.833470844061 660.616476192416 -2.78075020710635
1693.13382429391 -344.52742836282 655.900023657848 -2.79397501253625
1670.72045222644 -1.65280079702833 650.394637173013 -2.80891773637295
1645.87857531928 -347.887676979203 649.983870501055 -2.81055280934492
1616.0734369427 -51.1322547847978 646.034920292302 -2.82365881949327
1595.14854875403 -62.0422601556257 642.708861622828 -2.83132965177459
1569.77698157973 -227.609850705044 640.927196926803 -2.83825580761439
1544.42337247364 -208.278069401221 641.640388560969 -2.84468133150703
1520.51532069665 -273.47480586034 637.140570328112 -2.85630806363603
1496.17180779454 -99.3442498182984 637.523718158285 -2.85800337743329
