# Time-averaged data for fix 2
# TimeStep c_mytemp c_mypress v_vmyvol v_avgEtotal
10010 1548.43 93662.3 511.18 -3.02226
10020 1624.14 94262 511.111 -3.02226
10030 1543.18 96530.6 510.984 -3.02241
10040 1343.95 99821.1 510.827 -3.02242
10050 1350.39 100088 510.671 -3.02212
10060 1415.68 100208 510.524 -3.02151
10070 1372.42 102767 510.388 -3.02077
10080 1288.11 103865 510.289 -3.01991
10090 1318.35 103688 510.238 -3.01885
10100 1572.2 98559.8 510.229 -3.01762
10110 1780.23 91627.9 510.207 -3.01653
10120 1720.52 92351.8 510.103 -3.01608
10130 1493.09 96842.5 509.923 -3.01602
10140 1327.24 101427 509.716 -3.01584
10150 1308.79 100528 509.528 -3.01533
10160 1295.69 101217 509.354 -3.01448
10170 1262.56 103314 509.202 -3.01333
10180 1298.56 100997 509.09 -3.01192
10190 1389.81 101099 508.998 -3.01026
10200 1485.67 102468 508.925 -3.00851
10210 1480.49 102261 508.884 -3.00694
10220 1384.27 102861 508.874 -3.00561
10230 1317.12 105387 508.904 -3.00438
10240 1361.07 104553 508.993 -3.00311
10250 1472.1 103481 509.136 -3.00179
10260 1546.23 104890 509.323 -3.00061
10270 1591.71 103269 509.563 -2.99982
10280 1529.85 103577 509.843 -2.99947
10290 1446.18 101986 510.16 -2.99942
10300 1415.41 101755 510.502 -2.99942
10310 1495.16 99417.3 510.858 -2.99938
10320 1564.28 97743.1 511.208 -2.99936
10330 1452.53 101930 511.536 -2.99951
10340 1233.92 106402 511.886 -2.99971
10350 1188.13 105345 512.301 -2.99974
10360 1407.94 99949.8 512.77 -2.99933
10370 1714.36 92866.2 513.231 -2.99861
10380 1749.12 93092.5 513.617 -2.99825
10390 1571.85 95376.4 513.924 -2.99851
10400 1394.04 99131.5 514.178 -2.99893
10410 1388.59 99319.3 514.419 -2.99917
10420 1522.33 95673.3 514.648 -2.99919
10430 1593.79 93935 514.83 -2.99918
10440 1501.44 96709.6 514.949 -2.99924
10450 1498.83 93785.4 515.027 -2.99931
10460 1624.38 89105.8 515.034 -2.99928
10470 1740.83 90662 514.926 -2.99941
10480 1649.55 94186.8 514.72 -2.99987
10490 1346.53 99886.2 514.458 -3.0003
10500 1093.85 103856 514.201 -3.00015
10510 1130.89 102063 513.99 -2.99937
10520 1345.15 98137.6 513.808 -2.998
10530 1524.46 93040 513.61 -2.99624
10540 1563.33 94535.2 513.347 -2.9945
10550 1535.27 98633 513.033 -2.99295
10560 1497.12 101141 512.712 -2.9916
10570 1479.92 104544 512.415 -2.99038
10580 1576.9 103083 512.175 -2.98933
10590 1703.72 98207.6 511.974 -2.98864
10600 1740.66 98712.9 511.767 -2.98845
10610 1833.63 96244.3 511.551 -2.98895
10620 1834.56 95825.2 511.304 -2.99021
10630 1726.27 99861.4 511.023 -2.99201
10640 1568.74 100795 510.746 -2.99389
10650 1417.45 103025 510.49 -2.99542
10660 1377.45 104061 510.275 -2.99647
10670 1405.68 102421 510.112 -2.99718
10680 1360.76 103449 509.985 -2.99758
10690 1368.21 105568 509.904 -2.99768
10700 1523.62 101306 509.885 -2.99766
10710 1580.85 101041 509.89 -2.9977
10720 1488.82 106506 509.918 -2.99793
10730 1458.85 105632 510.016 -2.99828
10740 1454.48 107568 510.184 -2.99867
10750 1394.7 107776 510.437 -2.99912
10760 1363.54 106279 510.777 -2.99952
10770 1519.78 102498 511.186 -2.99984
10780 1762.71 96835 511.619 -3.00028
10790 1814.31 96263.1 512.021 -3.00129
10800 1698.57 95509.8 512.379 -3.003
10810 1507.14 96425 512.687 -3.00485
10820 1341.74 100312 512.956 -3.00638
10830 1307 100014 513.225 -3.00743
10840 1300.21 100722 513.496 -3.00801
10850 1249.15 100668 513.773 -3.00819
10860 1248.26 98351.3 514.055 -3.00796
10870 1360.31 94683.1 514.317 -3.00727
10880 1449.22 93073 514.52 -3.00622
10890 1407.05 95440.7 514.647 -3.00506
10900 1298.71 99845.9 514.728 -3.00386
10910 1323.51 97814 514.801 -3.00252
10920 1424.13 95270.4 514.853 -3.00088
10930 1611.35 92027.6 514.852 -2.99912
10940 1706.31 92091.1 514.768 -2.99754
10950 1661.58 94844.9 514.602 -2.99647
10960 1661.73 92943.5 514.378 -2.99587
10970 1715.31 94313.2 514.086 -2.9956
10980 1741.38 93163.4 513.735 -2.99577
10990 1595.82 96203.7 513.321 -2.99626
11000 1381.69 100729 512.876 -2.99655
11010 1267.69 103234 512.449 -2.99636
11020 1239.14 103682 512.066 -2.9957
11030 1254.66 105366 511.738 -2.99461
11040 1373.19 104432 511.476 -2.99324
11050 1525.17 104298 511.275 -2.99175
11060 1671.8 102903 511.127 -2.9905
11070 1608.84 105208 511.025 -2.98981
11080 1387.41 109339 510.989 -2.98956
11090 1291.73 111904 511.064 -2.98939
11100 1497.87 106641 511.267 -2.98916
11110 1773.45 101447 511.549 -2.98907
11120 1864.28 98984.3 511.851 -2.98976
11130 1708.53 100951 512.147 -2.99131
11140 1563.59 101288 512.453 -2.99322
11150 1560.02 99998.9 512.773 -2.99514
11160 1632.29 96811.6 513.091 -2.99703
11170 1713.64 93207.8 513.37 -2.99912
11180 1587.36 97848.4 513.584 -3.00125
11190 1565.66 97505.6 513.768 -3.00334
11200 1457.29 97471.7 513.926 -3.00519
11210 1311.51 101425 514.061 -3.00654
11220 1400.66 98050.6 514.206 -3.00744
11230 1565.44 94009.8 514.331 -3.00804
11240 1608.83 94445.8 514.396 -3.00863
11250 1519.16 95458.9 514.399 -3.00926
11260 1419.08 98241.3 514.357 -3.00971
11270 1451.02 96752.5 514.294 -3.00991
11280 1558.79 94249.4 514.2 -3.00992
11290 1638.41 93268.6 514.046 -3.00996
11300 1646.49 94649.7 513.824 -3.01016
11310 1626.27 94117.4 513.548 -3.01055
11320 1560.57 93786.3 513.212 -3.01098
11330 1465.55 97788 512.821 -3.01125
11340 1413.96 100764 512.413 -3.01121
11350 1445.5 98646 512.018 -3.01091
11360 1524.43 99275.1 511.622 -3.01046
11370 1548.39 98481.4 511.227 -3.01004
11380 1410.99 98854.3 510.825 -3.00961
11390 1192.09 103611 510.426 -3.00889
11400 1099.43 106980 510.077 -3.0077
11410 1220.07 106254 509.811 -3.00604
11420 1546.16 101306 509.618 -3.00398
11430 1900.89 96503.6 509.449 -3.00202
11440 1945.61 95738.3 509.251 -3.00115
11450 1641.98 103312 509.023 -3.00142
11460 1309.57 112482 508.842 -3.00183
11470 1320.48 111284 508.797 -3.00205
11480 1526.21 105375 508.881 -3.00219
11490 1565.71 101186 509.029 -3.00247
11500 1356.49 105372 509.202 -3.00288
11510 1162.55 111047 509.439 -3.00315
11520 1274.26 106266 509.791 -3.00316
11530 1502.7 99717.6 510.21 -3.00278
