Temp                     Press                     Vol                     Etotal
899.659620334646 99780.1040532356 500.614754508631 -3.15969217234686
924.136903401279 99747.2186360274 500.854991267751 -3.15214172961345
949.559166655764 99740.8719463306 501.455482848524 -3.1454515977076
974.268650479844 99714.7292115542 501.669097958748 -3.13869147028941
999.406379529057 99728.3647906517 502.05592425655 -3.13294746115808
1024.59471766 99741.1017492878 502.670484943596 -3.12601269208398
1048.98075260462 99717.2813136889 503.001314466227 -3.11928794816603
1074.07647867859 99735.4284618094 503.334878939737 -3.11319439400408
1098.62437401372 99745.6229596881 503.817421486038 -3.1063342584759
1123.98388395298 99701.9694677205 504.254005645471 -3.10018867045694
1149.14755276118 99686.2647013299 504.617162307511 -3.09258607883353
1174.20549219335 99684.3988421957 504.985837308705 -3.08806531997595
1199.54818690191 99701.3876141161 505.616411990366 -3.07979886162835
1222.85118293597 99686.6576147778 506.183275297607 -3.07261486909301
1248.56371275469 99691.015528208 506.406319033825 -3.06738488809939
1273.78645151528 99695.2307418769 507.07804427666 -3.0583066419756
1298.61845821566 99679.5604154734 507.633483231443 -3.05293545590783
1322.60559764672 99653.8939684565 508.180240782629 -3.04570600633889
1348.39949079235 99623.6453512314 508.628401710888 -3.03916142677307
1373.44452288307 99617.2556808495 509.210349903482 -3.0327150335569
1397.54705537773 99651.7438777258 509.513057240065 -3.02639656044935
1994.68820550444 -283.103079333257 678.222927984743 -2.71583880214258
1969.48907097922 -376.340850017908 676.271977573371 -2.71776651313668
1945.42072537725 -230.990355097127 670.898882452165 -2.72855584479599
1920.97398135391 -288.247876604705 669.829372256079 -2.73936074905927
1893.96333927253 -67.0700596684797 667.699783514184 -2.74644582474718
1871.64380632556 -302.080751124789 667.952810426628 -2.75067229638487
1847.21777212255 -286.219920055113 670.689068633177 -2.75284540432104
1821.90486549357 -475.658420363781 658.318264171136 -2.7725323161257
1793.06374170723 -165.32090237791 665.341667962988 -2.76413431460957
1772.82648579106 -243.407683458545 664.7011371435 -2.76866777030727
1742.33253906985 -240.752601363872 659.723696717679 -2.78432941103868
1719.40758882168 -214.494822065506 658.439431065533 -2.78606027747641
1695.61057508468 -303.837449054258 652.764992133053 -2.80047337794458
1672.22533691212 -202.223686613651 648.469563684056 -2.80859879952274
1643.29930357075 -303.714303158006 651.221856212375 -2.81207586277
1618.33139495798 -338.991073029577 651.304398092543 -2.81837825496221
1595.14046298976 -114.158699031938 642.33889330695 -2.834023810248
1572.29416615425 -198.13336488089 641.563008364378 -2.83694701314272
1542.41971251984 -183.030121873618 643.305254845397 -2.84072104906408
1521.66786610635 -266.380032712473 637.995779525253 -2.84955799849432
1497.43338739401 -260.81366877297 638.907818008148 -2.85646913053522
